id,a_reputation,creationdate
"36866","41094","2008-11-12 10:26:59"
"37020","62967","2008-11-12 17:36:41"
"37213","287111","2008-10-16 01:43:36"
"37231","11098","2008-11-13 04:34:21"
"37507","8285","2008-11-13 22:35:44"
"37558","13043","2008-11-14 03:58:47"
"37710","18328","2008-11-14 15:47:30"
"37769","5878","2008-11-14 19:24:37"
"38206","107235","2008-11-17 11:13:57"
"38360","113276","2008-11-17 20:46:52"
"38426","27465","2008-11-18 01:32:18"
"38813","22017","2008-11-19 04:12:02"
"38971","38548","2008-11-19 15:17:15"
"39122","2408","2008-11-19 21:32:45"
"39155","9150","2008-11-19 23:39:49"
"39278","6472","2008-11-20 11:15:31"
"39375","65585","2008-11-20 16:21:04"
"39430","148031","2008-11-20 19:13:38"
"39622","13854","2008-11-21 10:00:12"
"39742","66778","2008-11-21 17:48:36"
"39991","21982","2008-11-22 23:56:19"
"40002","42705","2008-11-23 01:27:37"
"40064","16477","2008-11-23 12:29:43"
"40180","3646","2008-11-24 04:24:58"
"40214","23091","2008-11-24 08:39:09"
"40240","2988","2008-11-24 10:48:35"
"40322","25519","2008-11-24 16:54:48"
"40342","264304","2008-11-24 18:16:48"
"40347","156350","2008-11-24 18:30:02"
"40410","13325","2008-11-24 21:44:54"
"40468","47333","2008-11-25 01:32:38"
"40581","12873","2008-11-25 10:33:07"
"40620","9963","2008-11-25 13:37:40"
"40822","22997","2008-11-25 21:41:31"
"40961","6878","2008-11-26 09:32:25"
"41158","655","2008-11-26 20:41:15"
"41360","93962","2008-11-27 12:59:33"
"41541","1287","2008-11-28 07:41:46"
"41596","51278","2008-11-28 13:24:46"
"41655","35929","2008-11-28 18:04:20"
"41661","182704","2008-11-28 18:22:08"
"41665","66962","2008-11-28 18:56:08"
"41728","4179","2008-11-29 02:42:58"
"41747","53083","2008-11-29 05:21:30"
"41898","4170","2008-11-30 05:32:36"
"41953","884","2008-11-30 17:06:49"
"41956","89153","2008-11-30 17:33:49"
"41977","7626","2008-11-30 19:40:57"
"41981","18244","2008-11-30 20:18:02"
"42139","87143","2008-12-01 14:07:37"
"42198","4509","2008-12-01 17:44:38"
"42263","1794","2008-12-01 21:43:51"
"42323","16164","2008-12-02 02:41:12"
"42346","133172","2008-12-02 05:03:19"
"42404","13582","2008-12-02 10:36:59"
"42585","65880","2008-12-02 19:28:18"
"42921","42001","2008-12-03 17:44:54"
"42962","3888","2008-12-03 20:00:28"
"42975","680","2008-12-03 20:56:36"
"43337","20040","2008-12-04 19:40:06"
"43452","37811","2008-12-05 02:01:40"
"43754","1722","2008-12-05 18:56:57"
"43786","14828","2008-12-05 20:35:05"
"43818","11659","2008-12-05 21:41:22"
"43832","59379","2008-12-05 22:19:06"
"43906","17177","2008-12-06 08:17:08"
"44089","20677","2008-12-07 13:01:50"
"44389","129304","2008-12-08 19:42:16"
"44462","3951","2008-12-09 00:50:38"
"44522","24373","2008-12-09 07:54:23"
"44606","5066","2008-12-09 14:16:54"
"44729","45865","2008-12-09 20:05:00"
"44743","74317","2008-12-09 20:46:18"
"44765","55462","2008-12-09 21:59:08"
"44816","8520","2008-12-10 00:48:19"
"44852","69729","2008-12-10 04:28:25"
"45091","32058","2008-12-10 18:32:25"
"45435","1419","2008-12-11 17:33:26"
"45654","65581","2008-12-12 09:49:39"
"45664","95162","2008-12-12 10:37:47"
"45685","32882","2008-12-12 12:22:52"
"45767","23096","2008-12-12 16:45:45"
"45991","5190","2008-12-13 16:35:22"
"46149","18968","2008-12-14 15:28:27"
"46235","2938","2008-12-15 02:29:45"
"46395","37666","2008-12-15 15:55:04"
"46594","16002","2008-12-16 09:43:03"
"46642","201514","2008-12-16 12:15:06"
"46675","29766","2008-12-16 14:02:05"
"46706","4776","2008-12-16 15:45:52"
"46926","72315","2008-09-18 22:53:54"
"46991","30421","2008-12-17 09:16:55"
"47529","112209","2008-12-18 19:59:49"
"47738","169183","2008-12-19 11:09:06"
"47773","244533","2008-12-19 13:36:42"
"47961","42482","2008-12-20 08:24:40"
"48082","175649","2008-12-21 03:44:34"
"48503","52641","2008-12-22 23:04:07"
"48684","68661","2008-12-23 16:28:24"
"48692","15415","2008-12-23 16:56:54"
"48789","7029","2008-12-23 23:56:13"
"49018","58299","2008-12-25 08:25:54"
"49107","6363","2008-12-25 20:20:30"
"49146","3194","2008-12-26 03:55:17"
"49246","50025","2008-12-26 17:56:51"
"49376","63104","2008-12-27 15:32:12"
"49381","10430","2008-12-27 16:33:59"
"49388","3938","2008-12-27 17:32:49"
"49478","33037","2008-12-28 08:22:32"
"49746","24097","2008-12-29 05:46:28"
"49808","4732","2008-12-29 11:26:19"
"49879","17967","2008-12-29 16:12:19"
"49942","50649","2008-12-29 19:30:22"
"50038","9596","2008-12-30 01:33:07"
"50049","31054","2008-12-30 02:30:04"
"50079","380159","2008-12-30 05:05:52"
"50355","365","2008-12-31 00:20:28"
"50447","35639","2008-12-31 09:59:03"
"50475","26924","2008-12-31 12:17:16"
"50617","151292","2008-12-31 23:01:32"
"50742","217290","2009-01-01 20:27:00"
"50776","69667","2009-01-02 01:10:30"
"51022","2479","2009-01-02 20:49:23"
"51133","11803","2009-01-03 12:11:28"
"51260","4145","2009-01-03 22:42:27"
"51382","38213","2009-01-04 14:30:05"
"51567","2780","2009-01-05 09:02:32"
"51683","6491","2009-01-05 15:13:54"
"51685","74290","2009-01-05 15:15:48"
"52116","6373","2009-01-06 17:10:54"
"52160","9405","2009-01-06 19:45:15"
"52239","15808","2009-01-06 23:34:10"
"52443","53883","2009-01-07 13:53:04"
"52534","7015","2009-01-07 18:24:24"
"52551","33799","2009-01-07 19:09:16"
"52724","13581","2009-01-08 01:26:33"
"52834","9085","2009-01-08 09:26:52"
"53007","25771","2009-01-08 16:57:03"
"53013","278505","2009-01-08 17:09:13"
"53114","568278","2009-01-08 22:12:01"
"53139","9770","2009-01-08 23:12:16"
"53315","1964","2009-01-09 12:47:20"
"53341","66064","2009-01-09 13:56:08"
"53420","10958","2009-01-09 16:44:35"
"53538","22308","2009-01-09 21:52:21"
"54005","6518","2009-01-11 23:23:08"
"54017","65806","2009-01-12 00:28:47"
"54026","11099","2009-01-12 01:47:05"
"54396","3636","2008-11-05 15:54:31"
"54420","75956","2008-09-16 01:17:00"
"54606","11426","2009-01-13 14:33:16"
"54680","244803","2009-01-13 17:11:55"
"54696","10903","2009-01-13 17:57:27"
"54734","33401","2009-01-13 19:32:01"
"54746","20289","2009-01-13 20:14:42"
"54858","12532","2009-01-14 01:49:37"
"54937","41352","2009-01-14 09:40:18"
"55159","366646","2009-01-14 20:03:19"
"55164","23414","2009-01-14 20:09:06"
"55281","3271","2009-01-15 03:16:48"
"55637","32632","2009-01-15 22:02:29"
"55847","231370","2009-01-16 14:15:48"
"56050","2968","2009-01-16 23:21:51"
"56338","188593","2009-01-18 02:31:30"
"56541","110177","2009-01-19 02:36:34"
"56555","33030","2009-01-19 04:24:38"
"56761","17867","2009-01-19 17:22:13"
"56778","118133","2009-01-19 18:01:38"
"56837","30503","2009-01-19 20:50:35"
"57191","68689","2009-01-20 17:57:18"
"57348","7103","2009-01-21 02:55:50"
"57423","10177","2009-01-21 08:04:14"
"57428","155686","2009-01-21 08:23:46"
"57695","483848","2009-01-21 21:27:38"
"57827","10010","2009-01-22 09:14:21"
"57856","2465","2009-01-22 11:03:45"
"57907","3215","2009-01-22 14:15:45"
"57952","22495","2009-01-22 15:58:54"
"57986","44820","2009-01-22 17:23:25"
"58088","55580","2009-01-22 22:29:24"
"58107","9496","2009-01-22 23:35:06"
"58262","1108","2009-01-23 11:31:44"
"58549","11257","2009-01-24 07:15:30"
"58565","1760","2009-01-24 10:39:18"
"58635","28397","2009-01-24 18:23:18"
"58856","20627","2009-01-25 20:18:45"
"58956","26126","2009-01-26 09:24:00"
"59379","12264","2009-01-27 15:19:28"
"59501","97827","2009-01-27 20:26:30"
"59541","84649","2009-01-27 21:56:54"
"59572","5589","2009-01-27 23:30:30"
"59641","31947","2009-01-28 06:17:38"
"59849","11618","2009-01-28 17:25:54"
"60188","104329","2009-01-29 13:01:41"
"60281","57114","2009-01-29 16:46:09"
"60308","38428","2009-01-29 18:00:35"
"60488","14731","2009-01-30 05:35:48"
"60518","56805","2009-01-30 08:14:17"
"60628","55523","2009-01-30 14:28:28"
"60682","66848","2009-01-30 16:21:47"
"60711","112204","2009-01-30 17:07:35"
"60725","6326","2009-01-30 17:31:36"
"60761","227876","2009-01-30 18:53:41"
"61164","89171","2009-02-01 09:57:36"
"61305","232180","2009-02-01 23:01:11"
"61439","18145","2009-02-02 09:55:12"
"61673","2081","2009-02-02 21:06:56"
"61795","10830","2009-02-03 05:37:18"
"61974","676700","2009-02-03 14:56:00"
"62076","136385","2009-02-03 18:41:34"
"62269","3917","2009-02-04 05:27:10"
"62570","13265","2009-02-04 19:19:34"
"62576","114673","2009-02-04 19:31:57"
"62830","27042","2009-02-05 10:06:33"
"62997","7143","2009-02-05 18:35:51"
"63179","11990","2009-02-06 04:20:39"
"63264","15615","2009-02-06 10:09:35"
"63309","38007","2009-02-06 13:02:26"
"63548","7575","2009-02-06 23:11:28"
"63627","21269","2009-02-07 08:25:11"
"63743","24530","2009-02-07 21:12:54"
"63756","109601","2009-02-07 22:11:26"
"64004","106770","2009-02-09 00:39:12"
"64045","5652","2009-02-09 04:35:43"
"64096","11677","2009-02-09 09:30:24"
"64120","8430","2009-02-09 10:54:52"
"64223","7535","2009-02-09 16:09:22"
"64226","29774","2009-02-09 16:17:59"
"64372","2687","2009-02-09 23:27:28"
"64376","23029","2009-02-09 23:42:44"
"64474","26965","2009-02-10 08:21:37"
"64555","7953","2009-02-10 13:23:53"
"64586","8592","2009-02-10 14:32:53"
"64763","4074","2009-02-10 20:56:45"
"64960","31066","2009-02-11 08:54:04"
"65070","55950","2009-02-11 13:21:35"
"65223","92057","2009-02-11 18:48:38"
"65295","37954","2009-02-11 21:15:14"
"65358","506693","2009-02-12 00:21:11"
"65464","32930","2009-02-12 09:22:01"
"65678","10022","2009-02-12 17:58:46"
"65696","130364","2009-02-12 18:32:43"
"65732","12230","2009-02-12 20:06:34"
"65863","409428","2009-02-13 02:07:31"
"66217","368","2009-02-13 19:23:53"
"66353","65023","2009-02-14 04:17:33"
"66372","34474","2009-02-14 07:25:33"
"66475","56308","2008-12-29 23:03:44"
"66516","59722","2009-02-14 22:24:14"
"66522","30197","2009-02-14 22:52:02"
"66686","60868","2008-11-07 21:58:32"
"66692","98150","2009-02-15 19:22:02"
"66752","10885","2009-02-15 23:56:35"
"66780","814","2009-02-16 02:21:39"
"66849","27990","2009-02-16 08:11:57"
"66945","15257","2009-02-16 13:15:32"
"67047","6734","2009-02-16 18:01:13"
"67132","49776","2009-02-16 22:36:04"
"67211","489","2009-02-17 04:53:49"
"67558","606","2009-02-17 20:52:47"
"67566","39966","2009-02-17 21:07:02"
"67579","261778","2009-02-17 21:39:52"
"67598","24504","2009-02-17 22:26:38"
"67606","153778","2009-02-17 22:36:20"
"67829","6745","2009-02-18 13:08:49"
"68015","56842","2009-02-18 19:42:13"
"68105","30304","2009-02-18 22:50:24"
"68194","4665","2009-02-19 04:09:17"
"68204","36861","2009-02-19 04:47:22"
"68230","8318","2008-09-16 23:49:37"
"68234","9844","2009-02-19 06:18:42"
"68241","7033","2009-02-19 06:45:51"
"68393","2588","2009-02-19 13:42:09"
"68396","5131","2009-02-19 13:45:58"
"68452","9240","2009-02-19 15:22:34"
"68507","63866","2009-02-19 16:49:59"
"68587","289901","2009-02-19 19:47:36"
"68727","14493","2009-02-20 02:22:48"
"68788","35422","2009-01-03 03:42:56"
"68998","27026","2009-02-20 16:32:51"
"69083","614438","2009-02-20 20:24:52"
"69172","8756","2009-02-21 00:49:14"
"69340","9157","2009-02-21 16:00:52"
"69349","12453","2009-02-21 16:33:27"
"69634","32978","2009-02-22 18:32:27"
"69697","8459","2009-02-22 23:11:08"
"69742","55479","2009-02-23 04:34:53"
"69746","17822","2009-02-23 04:41:04"
"69749","21368","2009-02-23 04:53:19"
"69755","272423","2009-02-23 05:39:52"
"69802","70718","2009-02-23 08:28:51"
"69809","43886","2009-02-23 09:07:31"
"70149","10934","2009-02-24 00:03:41"
"70189","2896","2009-02-24 03:13:29"
"70386","92782","2009-02-24 14:26:46"
"70393","317864","2009-02-24 14:42:48"
"70603","3475","2009-02-24 23:20:35"
"70604","521335","2009-02-24 23:21:47"
"70613","7567","2009-02-24 23:50:14"
"70716","5503","2009-02-25 07:03:51"
"71059","57339","2009-02-25 21:04:50"
"71371","191","2009-02-26 13:09:28"
"71522","121434","2009-02-26 18:36:33"
"72178","27333","2009-02-28 09:15:47"
"72247","78514","2009-02-28 17:10:08"
"72784","5251","2009-03-02 12:19:20"
"72882","11557","2009-03-02 17:23:45"
"73025","18692","2008-11-05 22:32:57"
"73195","13639","2009-03-03 11:56:37"
"73226","386890","2009-03-03 13:40:52"
"73297","65443","2009-03-03 16:58:26"
"73652","13735","2009-03-04 12:32:58"
"73673","24208","2009-03-04 13:26:08"
"73681","64174","2009-03-04 13:47:30"
"73772","36951","2009-03-04 16:30:45"
"73903","8312","2009-03-04 20:37:00"
"73948","19309","2009-03-04 21:50:35"
"74015","30385","2009-03-05 00:46:49"
"74216","215","2009-03-05 12:57:48"
"74311","25402","2009-03-05 16:14:12"
"74314","109630","2009-03-05 16:17:05"
"74757","92367","2009-03-06 15:57:00"
"75017","3859","2009-03-07 10:14:04"
"75103","20104","2009-03-07 20:08:52"
"75204","11486","2009-03-08 05:40:58"
"75245","36946","2009-03-08 11:28:10"
"75500","88158","2009-03-09 06:16:32"
"75525","191098","2009-03-09 08:37:01"
"75658","27968","2009-03-09 14:42:49"
"75810","819","2009-03-09 20:10:30"
"75889","31224","2009-03-09 23:11:40"
"76051","46611","2009-03-10 09:29:59"
"76091","5826","2009-03-10 11:22:38"
"76237","6261","2009-03-10 16:43:21"
"76310","20609","2009-03-10 19:00:19"
"76337","156167","2009-02-14 18:44:05"
"76465","18577","2009-03-11 03:01:11"
"76559","56163","2009-03-11 09:39:04"
"76673","10188","2009-03-11 14:15:43"
"76722","34671","2009-03-11 15:41:05"
"76799","29374","2009-03-11 17:46:09"
"76859","17292","2009-03-11 19:39:45"
"76919","6610","2009-03-11 21:38:09"
"77409","28581","2009-03-12 20:40:01"
"77413","25555","2009-03-12 20:46:03"
"77567","327584","2009-03-13 05:50:13"
"77764","6487","2009-03-13 15:03:04"
"77779","82643","2009-03-13 15:49:21"
"77850","2516","2009-03-13 18:31:25"
"77939","12132","2009-03-13 22:56:17"
"78179","1045","2009-03-15 02:13:00"
"78436","31506","2009-03-16 04:09:56"
"78738","17914","2009-03-16 19:50:36"
"79061","43018","2009-03-17 15:29:26"
"79225","10662","2009-03-17 22:43:05"
"79256","3804","2009-03-18 00:19:08"
"79456","21944","2009-03-18 12:01:16"
"79737","12098","2009-03-18 21:44:38"
"80136","20131","2009-03-19 17:35:00"
"80243","11434","2009-03-19 21:51:12"
"80274","112970","2009-03-20 00:41:25"
"80458","10161","2009-03-20 13:08:17"
"80485","6794","2009-03-20 14:09:02"
"80572","20542","2009-03-20 16:35:32"
"80636","4983","2009-03-20 19:11:20"
"80754","7293","2009-03-21 01:05:25"
"80779","9981","2009-03-21 03:04:55"
"80894","5951","2009-03-21 16:40:23"
"81205","84206","2009-03-23 01:02:35"
"81514","18954","2009-03-23 16:34:35"
"81717","5596","2009-03-23 23:19:43"
"81769","62931","2009-03-24 02:43:30"
"81770","1416","2009-03-24 02:53:52"
"81892","4648","2009-03-24 09:02:21"
"81937","5116","2009-03-24 10:42:19"
"82004","16605","2009-03-24 13:09:43"
"82187","164946","2009-03-24 19:10:57"
"82294","172263","2009-03-24 23:09:11"
"82320","94785","2009-03-25 00:56:36"
"82511","51387","2009-03-25 10:52:04"
"82548","221380","2009-03-25 12:30:35"
"82586","72062","2009-03-25 13:32:07"
"82769","33647","2009-03-25 19:29:14"
"83109","67008","2009-03-26 13:17:47"
"83171","4573","2009-03-26 15:05:24"
"83741","15910","2009-03-27 18:11:34"
"83839","5628","2009-03-27 22:02:03"
"84206","33458","2009-03-29 08:18:55"
"84376","1455","2009-03-29 22:18:16"
"84395","9401","2009-03-29 23:30:46"
"84631","40670","2009-03-30 13:57:34"
"84651","223607","2009-03-30 14:24:47"
"84707","5970","2009-03-30 16:13:05"
"84873","10191","2009-03-30 23:20:19"
"84885","23609","2009-03-31 00:00:51"
"84898","3907","2009-03-31 00:48:10"
"85155","1272","2009-03-31 14:52:07"
"85215","8745","2009-03-31 16:45:43"
"85287","4972","2009-03-31 18:58:11"
"85344","17004","2009-03-31 20:51:55"
"85360","63954","2009-03-31 21:15:47"
"85371","308617","2009-03-31 21:38:26"
"85385","16482","2009-03-31 22:07:03"
"85597","36204","2009-04-01 10:41:47"
"85785","130885","2009-04-01 17:00:26"
"85821","38765","2009-04-01 18:31:16"
"86018","5760","2009-04-02 05:35:36"
"86046","20736","2009-04-02 07:13:02"
"86218","8073","2009-04-02 14:14:09"
"86485","26911","2009-04-03 00:16:37"
"86756","1542","2009-04-03 14:15:05"
"86837","42499","2009-04-03 18:00:13"
"86932","2926","2009-04-03 21:56:50"
"87189","179750","2009-04-05 00:28:59"
"87234","441580","2009-04-05 06:44:56"
"87276","531","2009-04-05 12:30:47"
"87306","1527","2009-04-05 15:21:58"
"87454","3496","2009-04-06 02:28:32"
"87698","143879","2009-04-06 16:20:11"
"87781","2662","2008-12-11 20:53:15"
"87972","3040","2009-04-07 07:29:08"
"88054","12068","2009-04-07 11:14:17"
"88070","16950","2009-04-07 11:49:20"
"88092","6386","2009-04-07 12:48:48"
"88122","8630","2009-01-08 17:43:01"
"88406","3002","2009-04-08 03:37:02"
"88485","6302","2009-04-08 08:56:58"
"88558","55447","2009-04-08 12:17:49"
"88656","595924","2009-04-08 15:28:46"
"89021","13154","2009-04-09 10:35:29"
"89253","3658","2009-04-09 21:01:20"
"89263","6081","2009-04-09 21:40:18"
"89586","20791","2009-04-10 20:04:09"
"89771","135780","2009-04-11 14:41:25"
"90322","16226","2009-04-13 17:48:39"
"90389","2177","2009-04-13 20:21:48"
"90413","18044","2009-04-13 21:14:44"
"90511","60890","2009-04-14 02:54:48"
"90527","65836","2009-04-14 04:14:47"
"90678","48343","2009-04-14 14:08:02"
"90691","58192","2009-04-14 14:42:27"
"90723","31044","2009-04-14 15:38:14"
"90801","85900","2009-04-14 19:50:54"
"90848","119142","2009-04-14 22:16:10"
"91299","129173","2009-04-15 20:35:23"
"91485","7952","2009-04-16 06:42:02"
"91671","116554","2009-04-16 14:52:25"
"91696","10044","2009-04-16 15:41:00"
"91768","10516","2009-04-16 18:18:44"
"92018","4819","2009-04-17 08:22:24"
"92313","78938","2009-04-17 19:50:55"
"92546","13001","2009-04-18 17:08:27"
"92937","3746","2009-04-20 03:05:09"
"92957","2762","2009-04-20 03:44:22"
"93156","9435","2009-04-20 12:55:21"
"93161","11661","2009-04-20 13:05:02"
"93370","6778","2009-04-20 19:00:54"
"93540","20899","2009-04-21 02:32:02"
"93556","845","2009-04-21 03:04:04"
"93623","142327","2009-04-21 07:15:58"
"93910","6512","2009-04-21 17:14:07"
"93953","10653","2009-04-21 18:33:31"
"93979","10821","2009-04-21 19:44:55"
"94026","13833","2009-04-21 21:28:02"
"94197","297414","2009-04-22 08:23:05"
"94374","3017","2009-04-22 14:10:58"
"95382","111847","2009-04-24 09:28:36"
"95589","79981","2009-04-24 16:14:50"
"95612","88594","2009-04-24 17:03:31"
"95741","10810","2009-04-24 21:08:19"
"95810","717647","2009-04-25 02:09:14"
"96100","279054","2009-04-26 01:30:56"
"96282","9580","2009-04-26 19:58:34"
"97142","8438","2009-04-28 14:23:43"
"97337","233537","2009-04-28 20:16:02"
"97382","15845","2009-04-28 21:36:53"
"97513","6329","2009-04-29 05:11:15"
"97627","22881","2009-04-29 11:01:41"
"97672","3535","2009-04-29 12:35:15"
"97687","383","2009-04-29 12:57:39"
"97902","7245","2009-04-29 19:19:42"
"98038","66134","2009-04-29 22:16:37"
"98117","131469","2009-04-30 00:02:46"
"98123","3289","2009-04-30 00:23:39"
"98401","71659","2009-04-30 09:27:12"
"98530","30113","2009-04-30 13:00:50"
"98607","92859","2009-04-30 14:20:39"
"98634","6693","2009-04-30 14:57:30"
"98657","10591","2009-04-30 15:16:45"
"98713","261681","2009-04-30 16:19:57"
"98959","15435","2009-04-30 21:10:15"
"99220","4755","2009-05-01 08:13:20"
"99692","17487","2009-05-02 00:48:46"
"99795","2009","2009-05-02 09:21:11"
"99917","1023","2009-05-02 16:57:42"
"100027","3078","2009-05-02 19:17:16"
"100170","788","2009-05-03 09:28:11"
"100297","830020","2009-05-03 14:53:57"
"100342","9589","2009-05-03 16:23:31"
"100647","1357","2009-05-04 04:06:42"
"100733","416","2009-05-04 08:16:22"
"100754","111748","2009-05-04 09:04:02"
"100809","4053","2009-05-04 11:13:28"
"100835","19685","2009-05-04 12:07:06"
"100848","32736","2009-05-04 12:30:57"
"100930","25343","2009-05-04 15:00:25"
"101090","31086","2009-05-04 19:11:41"
"101258","117977","2009-05-05 02:01:42"
"101361","130331","2009-05-05 07:09:41"
"101808","3050","2009-05-05 19:55:39"
"101811","42389","2009-05-05 19:59:54"
"101823","10840","2009-05-05 20:23:19"
"102112","30068","2009-05-06 09:27:53"
"102205","31472","2009-05-06 12:51:32"
"102260","6354","2009-05-06 14:19:28"
"102668","2586","2009-05-07 05:41:03"
"102675","6662","2009-05-07 05:56:26"
"103167","253275","2009-05-07 21:29:29"
"103206","24620","2009-05-07 22:28:59"
"103385","23336","2009-05-08 08:28:10"
"103446","1097","2009-05-08 10:25:22"
"103912","10890","2009-05-09 00:37:31"
"104008","14007","2009-05-09 09:21:52"
"104181","3535","2009-05-09 21:02:20"
"104349","517405","2009-05-10 12:36:13"
"104774","12336","2009-05-11 13:05:17"
"104790","78379","2009-05-11 13:32:03"
"104863","11932","2009-05-11 15:16:41"
