tag,DownVotes,user_id,rownum
"ssl","3","5298","2"
"javascript","3","5298","3"
"project-management","2","5298","4"
"php","2","5298","5"
"javascript","12","5321","1"
"jquery","6","5321","2"
"c#","2","5321","3"
"linq","1","5321","4"
"visual-studio","1","5321","5"
"python","39","5342","1"
"list","39","5342","2"
"tiff","1","5342","3"
"image","1","5342","4"
"git","14","5353","1"
"c++","8","5353","2"
"rename","6","5353","3"
"branch","6","5353","4"
"python","5","5353","5"
"git","2","5360","1"
"visual-studio-2013","2","5360","2"
"asp.net-mvc","2","5360","3"
"globalization","2","5360","4"
"linq-to-sql","2","5360","5"
"wpf","100","5380","1"
"c#","96","5380","2"
".net","50","5380","3"
"xaml","31","5380","4"
"enums","14","5380","5"
"truncate","1","5472","1"
"c#","1","5472","2"
"sql","1","5472","3"
"database","1","5472","4"
".htaccess","2","5551","1"
"linux","2","5551","2"
"apache","2","5551","3"
"sql","1","5551","4"
"stored-procedures","1","5551","5"
"c#","43","5620","1"
".net","15","5620","2"
"async-await","9","5620","3"
"task-parallel-library","6","5620","4"
"multithreading","5","5620","5"
".net","127","5640","1"
"c#","121","5640","2"
"asp.net","45","5640","3"
"multithreading","27","5640","4"
"wpf","27","5640","5"
"oracle","45","10397","1"
"sql","27","10397","2"
"oracle10g","6","10397","3"
"oracle11g","6","10397","4"
"database","5","10397","5"
"ms-access","40","10527","1"
"vba","14","10527","2"
"sql-server","7","10527","3"
"database","6","10527","4"
".net","5","10527","5"
"python","17","10583","1"
"c#","10","10583","2"
".net","7","10583","3"
"django","7","10583","4"
"sql","5","10583","5"
"triggers","4","10629","1"
"oracle","4","10629","2"
"sequences","4","10629","3"
"auto-increment","4","10629","4"
"php","3","10629","5"
"javascript","6","6910","3"
"sql-server","3","6910","4"
"transaction-log","2","6910","5"
"powershell","34","6920","1"
"c#","26","6920","2"
".net","16","6920","3"
"powershell-2.0","10","6920","4"
"asp.net","7","6920","5"
"c++","9","6970","1"
"c","7","6970","2"
"com","5","6970","3"
"visual-studio","4","6970","4"
"bstr","4","6970","5"
"sql","9","7186","1"
"database","5","7186","2"
"apache-flex","4","7186","3"
"schema","4","7186","4"
"sql-server","4","7186","5"
"sql","13","7211","1"
"database","13","7211","2"
"performance","11","7211","3"
"oracle","10","7211","4"
"sql-execution-plan","10","7211","5"
"objective-c","48","7277","1"
"ios","43","7277","2"
"cocoa-touch","41","7277","3"
"uiview","36","7277","4"
"uiviewcontroller","35","7277","5"
"c#","21","7280","1"
"asp.net","15","7280","2"
"javascript","14","7280","3"
"input","10","7280","4"
"textbox","10","7280","5"
"java","19","7345","1"
"tomcat","12","7345","2"
"lucene","5","7345","3"
"cluster-computing","4","7345","4"
"session-replication","3","7345","5"
"django","29","7437","1"
"python","16","7437","2"
"model","6","7437","3"
"objective-c","3","7437","4"
"uitableview","3","7437","5"
"sql-server","38","7491","1"
"tsql","30","7491","2"
"sql-server-2005","21","7491","3"
"sql","19","7491","4"
"string-to-datetime","17","7491","5"
"java","32","7512","1"
"c++","4","7512","2"
"programming-languages","4","7512","3"
"shell","4","7512","4"
"memory","4","7512","5"
"units-of-measurement","5","11347","1"
"naming","5","11347","2"
"junit4","4","11347","3"
"assert","4","11347","4"
"junit","4","11347","5"
"php","46","11354","1"
"arrays","12","11354","2"
"mysql","9","11354","3"
"xml","6","11354","4"
"regex","6","11354","5"
"c#","44","11492","1"
".net","26","11492","2"
"newline","10","11492","3"
"visual-studio-2010","10","11492","4"
"visual-studio","10","11492","5"
"c","7","11589","1"
"linux","4","11589","2"
"gcc","3","11589","3"
"warnings","2","11589","4"
"vlc","1","11589","5"
"sqlite","114","11654","1"
"android","20","11654","2"
"database","15","11654","3"
"sql","13","11654","4"
"c","8","11654","5"
"jquery","3","11662","1"
"javascript","2","11662","2"
"google-api","2","11662","3"
"couchdb","1","11662","4"
"ms-office","1","11662","5"
"guid","4","11673","1"
"database","4","11673","2"
"primary-key","4","11673","3"
"asp.net","2","11673","4"
"hosting","1","11673","5"
"jenkins","2","11682","1"
"groovy","2","11682","2"
"windows","2","11682","3"
"environment-variables","2","11682","4"
"angular","8","11742","1"
"javascript","2","11742","2"
"angular-cli","2","11742","3"
"ng2-bootstrap","1","11742","4"
"internet-explorer-11","1","11742","5"
"postgresql","10","11780","1"
"sql","6","11780","2"
"database","5","11780","3"
"linq-to-sql","4","11780","4"
"sql-server","3","11780","5"
"html","48","11917","1"
"css","45","11917","2"
"c#","34","11917","3"
".net","19","11917","4"
"performance","13","11917","5"
"node.js","46","11926","1"
"php","22","11926","2"
"javascript","17","11926","3"
"compilation","14","11926","4"
"express","9","11926","5"
"php","41","11995","1"
"mysql","12","11995","2"
"html","10","11995","3"
"css","6","11995","4"
"zend-framework","6","11995","5"
"google-app-engine","59","12030","1"
"algorithm","32","12030","2"
"python","27","12030","3"
"google-cloud-datastore","19","12030","4"
"hash","8","12030","5"
"java","37","12048","1"
"regex","8","12048","2"
"checked-exceptions","7","12048","3"
"exception","7","12048","4"
"dictionary","6","12048","5"
"asp.net","2","12124","1"
"css","2","12124","2"
"wcf-data-services","1","12124","3"
"isolatedstoragefile","1","12124","4"
"c#","1","12124","5"
"c#","12","12178","1"
".net","8","12178","2"
"javascript","7","12178","3"
"asp.net","7","12178","4"
"twitter","6","12178","5"
"c","172","14860","1"
"c++","169","14860","2"
"java","88","14860","3"
"python","80","14860","4"
"bash","69","14860","5"
"javascript","12","14877","1"
"c#","7","8411","3"
"asp.net-mvc","6","8411","4"
"virtual-hosts","4","8411","5"
"javascript","33","8427","1"
"jquery","27","8427","2"
"ios","24","8427","3"
"html","13","8427","4"
"http-headers","12","8427","5"
"javascript","62","8435","1"
"operators","47","8435","2"
"jquery","46","8435","3"
"jquery-ui","41","8435","4"
"comments","26","8435","5"
"php","46","8454","1"
"regex","36","8454","2"
"directory","28","8454","3"
"perl","27","8454","4"
"git","27","8454","5"
"binary","2","8786","1"
"math","1","8786","2"
"c#","1","8786","3"
"python","1","8786","4"
"algorithm","1","8786","5"
"php","109","8815","1"
"javascript","82","8815","2"
"jquery","19","8815","3"
"facebook","15","8815","4"
"zerofill","15","8815","5"
"php","8","8844","1"
"variables","7","8844","2"
"javascript","7","8844","3"
"c#","6","8844","4"
"multithreading","5","8844","5"
"c++","44","8922","1"
"c++11","12","8922","2"
"c++14","8","8922","3"
"language-lawyer","7","8922","4"
"rvalue-reference","6","8922","5"
"iphone","56","13000","1"
"objective-c","30","13000","2"
"ios","26","13000","3"
"xcode","11","13000","4"
"core-data","11","13000","5"
"c++","92","13005","1"
"c","26","13005","2"
"algorithm","23","13005","3"
"java","19","13005","4"
"python","16","13005","5"
"c#","109","13087","1"
".net","64","13087","2"
"asp.net","25","13087","3"
"winforms","11","13087","4"
"multithreading","9","13087","5"
"c#","7","13118","1"
".net","6","13118","2"
"localization","4","13118","3"
"string","4","13118","4"
"pluralize","4","13118","5"
"c#","2","13124","1"
".net","1","13124","2"
"windows","1","13124","3"
"automated-tests","1","13124","4"
"testing","1","13124","5"
"c#","28","13154","1"
"compact-framework","22","13154","2"
"windows-ce","13","13154","3"
"windows-mobile","13","13154","4"
"sql-server-ce","8","13154","5"
"java","25","13189","1"
"string","5","13189","2"
"character-class","4","13189","3"
"history","3","13189","4"
"naming-conventions","3","13189","5"
"php","2","13226","1"
"simplexml","1","13226","2"
"string","1","13226","3"
"xml","1","13226","4"
"javascript","327","13249","1"
"jquery","307","13249","2"
"html","78","13249","3"
"html-select","54","13249","4"
"css","45","13249","5"
"c#","9","15570","1"
".net","5","15570","2"
"asp.net","4","15570","3"
"xml","3","15570","4"
"visual-studio-2008","2","15570","5"
"c++","55","15721","1"
"java","26","15721","2"
"string","21","15721","3"
"size-t","21","15721","4"
"printf","21","15721","5"
"c","30","15727","1"
"c++","8","15727","2"
"for-loop","7","15727","3"
"break","6","15727","4"
"printf","3","15727","5"
"c#","2","15858","1"
"class","1","15858","2"
".net","1","15858","3"
"64-bit","1","15858","4"
"static","1","15858","5"
"postgresql","28","15862","1"
"ruby","10","15862","2"
"http","9","15862","3"
"sockets","9","15862","4"
"postgresql-9.1","5","15862","5"
"java","77","15880","1"
"c#","37","15880","2"
"javascript","21","15880","3"
"mysql","20","15880","4"
"php","20","15880","5"
"python","6","15931","1"
"stderr","3","15931","2"
"logging","3","15931","3"
"linux","2","15931","4"
"testing","1","15931","5"
"java","10","15950","1"
"dictionary","10","15950","2"
"collections","10","15950","3"
"sorting","10","15950","4"
"database","9","15950","5"
"c#","145","16076","1"
"sql-server","102","16076","2"
"sql","78","16076","3"
".net","70","16076","4"
"tsql","42","16076","5"
"javascript","23","19212","1"
"jquery","4","19212","2"
"validation","2","19212","3"
"modal-dialog","2","19212","4"
"date","2","19212","5"
"c#","107","19299","1"
"f#","67","19299","2"
"functional-programming","38","19299","3"
".net","32","19299","4"
"struct","28","19299","5"
"c++","5","19404","1"
"multithreading","4","19404","2"
"visual-c++","3","19404","3"
"mfc","2","19404","4"
".net","2","19404","5"
"c","7","19405","1"
"windows","6","19405","2"
"c++","6","19405","3"
"php","6","19405","4"
"linux","4","19405","5"
"iphone","86","19410","1"
"ios","64","19410","2"
"vba","26","9787","2"
"database","19","9787","3"
"ms-access-2007","14","9787","4"
"desktop","11","9787","5"
"delphi","20","9842","1"
"delphi-2009","4","9842","2"
"rtti","2","9842","3"
"delphi-7","2","9842","4"
"if-statement","2","9842","5"
"php","10","10018","1"
"mysql","7","10018","2"
"sql","5","10018","3"
"string","5","10018","4"
"boolean","3","10018","5"
"c++","41","10077","1"
"c","16","10077","2"
"python","7","10077","3"
"pointers","7","10077","4"
"arrays","6","10077","5"
"security","26","10080","1"
"password-encryption","7","10080","2"
"password-storage","7","10080","3"
"captcha","6","10080","4"
"c#","5","10080","5"
"asp.net-mvc","18","10202","1"
"c#","4","10202","2"
"asp.net","3","10202","3"
"asp.net-mvc-2","3","10202","4"
"css","2","10202","5"
"objective-c","43","10320","1"
"c","26","10320","2"
"iphone","21","10320","3"
"c++","12","10320","4"
"cocoa","11","10320","5"
"git","7","10322","1"
"javascript","7","10322","2"
"ruby","6","10322","3"
"python","5","10322","4"
"ruby-on-rails","5","10322","5"
"asp.net-mvc","17","13442","1"
"c#","9","13442","2"
"asp.net","6","13442","3"
"architecture","3","13442","4"
"wcf","3","13442","5"
"objective-c","42","13447","1"
"cocoa","42","13447","2"
"ios","42","13447","3"
"cocoa-touch","42","13447","4"
"java","18","13447","5"
"perl","38","13467","1"
"c","11","13467","2"
"comments","11","13467","3"
"csrf","4","13467","4"
"module","4","13467","5"
"c#","6","13502","1"
"asp.net-mvc","4","13502","2"
"vb.net","3","13502","3"
".net","2","13502","4"
"loops","2","13502","5"
"php","74","13508","1"
"mysql","28","13508","2"
"javascript","17","13508","3"
"html","14","13508","4"
"css","9","13508","5"
"java","114","13531","1"
"string","15","13531","2"
"generics","9","13531","3"
"swing","8","13531","4"
"trim","7","13531","5"
"c#","126","13627","1"
".net","34","13627","2"
"datetime","24","13627","3"
"asp.net","12","13627","4"
"linq","10","13627","5"
"rest","64","13663","1"
"resources","44","13663","2"
"naming-conventions","44","13663","3"
"uri","44","13663","4"
"java","44","13663","5"
".net","11","13688","1"
"c#","9","13688","2"
"linq","5","13688","3"
"join","5","13688","4"
"c#-4.0","5","13688","5"
"linux","87","13724","1"
"mysql","47","13724","2"
"c","35","13724","3"
"performance","27","13724","4"
"php","27","13724","5"
"ruby-on-rails","6","16204","1"
"image","3","16204","2"
"html","3","16204","3"
"language-agnostic","3","16204","4"
"browser-cache","3","16204","5"
"c#","29","16306","1"
"algorithm","16","16306","2"
"hash","12","16306","3"
"hashcode","12","16306","4"
"sql-server","8","16306","5"
"full-text-search","1","16316","1"
"wordbreaker","1","16316","2"
"evaluation","1","16316","3"
"tsql","1","16316","4"
"sql-server-2005","1","16316","5"
"oop","6","16339","1"
"language-agnostic","4","16339","2"
"loose-coupling","4","16339","3"
"c++","3","16339","4"
"css","2","16339","5"
"enums","4","16399","1"
"c-preprocessor","4","16399","2"
"c","4","16399","3"
"java","3","16399","4"
"iis-7","2","16399","5"
"c","69","16406","1"
"c++","40","16406","2"
"c++11","9","16406","3"
"gcc","8","16406","4"
"windows","8","16406","5"
"javascript","151","16417","1"
"jquery","127","16417","2"
"html","56","16417","3"
"python","52","16417","4"
"php","42","16417","5"
"css","64","16511","1"
"html","61","16511","2"
"javascript","23","16511","3"
"python","19","16511","4"
"css-animations","15","16511","5"
"git","253","19563","1"
"c++","83","19563","2"
"git-clone","64","19563","3"
"revision","64","19563","4"
"gitignore","48","19563","5"
"c#","55","19635","1"
".net","25","19635","2"
"asp.net","19","19635","3"
"svn","12","19635","4"
"visual-studio","11","19635","5"
"iphone","85","19679","1"
"ios","57","19679","2"
"cocoa-touch","47","19679","3"
"objective-c","41","19679","4"
"opengl-es","16","19679","5"
"php","39","19746","1"
"http","19","19746","2"
"rest","15","19746","3"
"http-status-codes","15","19746","4"
"javascript","14","19746","5"
"c","25","9167","1"
"python","16","9167","2"
"c++","13","9167","3"
"encryption","13","9167","4"
"string","13","9167","5"
"javascript","23","9254","1"
"jsf","13","9254","2"
"html","11","9254","3"
"jquery-ui","7","9254","4"
"jquery","7","9254","5"
"regex","16","9360","1"
"css","15","9360","2"
"coldfusion","12","9360","3"
"javascript","10","9360","4"
"html","9","9360","5"
"php","21","9371","1"
"html","3","9371","2"
"javascript","3","9371","3"
"jquery","3","9371","4"
"post","2","9371","5"
"php","8","9403","1"
"unit-testing","5","9403","2"
"error-suppression","4","9403","3"
"c","4","9403","4"
"operators","4","9403","5"
"python","50","9453","1"
"python-datamodel","13","9453","2"
"operators","13","9453","3"
"comparison","13","9453","4"
"java","12","9453","5"
"c++","16","12744","1"
"algorithm","14","12744","2"
"random","14","12744","3"
"duplicates","4","12744","4"
"c#","4","12744","5"
"c#","18","12748","1"
".net","11","12748","2"
"f#","3","12748","3"
"linq","2","12748","4"
"arrays","2","12748","5"
"php","67","12870","1"
"javascript","51","12870","2"
"coding-style","36","12870","3"
"php-shorttags","33","12870","4"
"ajax","29","12870","5"
"php","8","12930","1"
"mysql","3","12930","2"
"javascript","3","12930","3"
"default-value","2","12930","4"
"sql","2","12930","5"
"javascript","150","12950","1"
"c#","134","12950","2"
"jquery","90","12950","3"
"html","62","12950","4"
"asp.net-mvc","56","12950","5"
"c#","11","12958","1"
"javascript","10","12958","2"
"node.js","8","12958","3"
".net","6","12958","4"
"language-agnostic","5","12958","5"
"java","237","12960","1"
"bash","40","12960","2"
"linux","29","12960","3"
"find","25","12960","4"
"svn","23","12960","5"
"ruby-on-rails","59","14971","1"
"ruby","25","14971","2"
"rake","12","14971","3"
"unit-testing","12","14971","4"
"rails-activerecord","11","14971","5"
"php","6","15008","1"
"file","2","15008","2"
"curl","2","15008","3"
"apache2","1","15008","4"
"html","1","15008","5"
"javascript","31","15031","1"
"node.js","24","15031","2"
"json","8","15031","3"
"error-handling","7","15031","4"
"express","6","15031","5"
"c","7","15046","1"
"security","3","15046","2"
"ruby-on-rails","3","15046","3"
"iphone","2","15046","4"
"cryptography","2","15046","5"
"python","65","15055","1"
"java","23","15055","2"
"javascript","16","15055","3"
"parsing","9","15055","4"
"c","8","15055","5"
"php","1","15148","1"
"arrays","1","15148","2"
"types","1","15148","3"
"c","188","15168","1"
"bash","96","15168","2"
"linux","65","15168","3"
"unix","59","15168","4"
"c++","56","15168","5"
"sql","73","18255","1"
"sql-server","61","18255","2"
"tsql","26","18255","3"
"c#","21","18255","4"
".net","17","18255","5"
"datetime","23","18308","1"
"python","23","18308","2"
"c","15","18308","3"
"optimization","10","18308","4"
"bit-manipulation","10","18308","5"
"bash","3","18310","1"
"operating-system","2","18310","2"
"kernel","2","18310","3"
"file","2","18310","4"
"parameters","2","18310","5"
"java","279","18393","1"
"html","204","18393","2"
"css","174","18393","3"
"javascript","167","18393","4"
"php","148","18393","5"
"php","28","18565","1"
"c#","25","18565","2"
"html","12","18565","3"
".net","11","18565","4"
"css","11","18565","5"
"java","8","18601","1"
"python","6","18601","2"
"void","5","18601","3"
"lambda","5","18601","4"
"java-8","5","18601","5"
"java","124","18771","1"
"abstract-class","115","18771","2"
"static-methods","115","18771","3"
"javascript","79","18771","4"
"regex","40","18771","5"
"php","49","20972","1"
"django","16","20972","2"
"python","15","20972","3"
"string","15","20972","4"
"javascript","12","20972","5"
"javascript","10","20980","1"
"php","7","20980","2"
"html","5","20980","3"
