,hours_for_accepted_answer,nanswers,view_count,answersviews
173348,62.151944444444446,1.0,3788.0,0.00026399155227032733
51554,62.11694444444444,2.0,211.0,0.009478672985781991
84162,61.106944444444444,3.0,2198.0,0.001364877161055505
178876,59.87277777777778,1.0,1071.0,0.0009337068160597573
45750,59.75416666666667,3.0,4671.0,0.0006422607578676942
107906,59.723333333333336,1.0,2300.0,0.0004347826086956522
58696,59.339166666666664,1.0,3633.0,0.0002752546105147261
215,58.605,6.0,6082.0,0.0009865175928970734
176121,58.45027777777778,3.0,751.0,0.0039946737683089215
174068,58.10055555555556,1.0,406.0,0.0024630541871921183
20481,57.8225,4.0,261.0,0.01532567049808429
152065,57.771388888888886,1.0,964.0,0.001037344398340249
20147,57.49444444444445,3.0,7356.0,0.0004078303425774878
62240,57.37638888888889,3.0,3894.0,0.0007704160246533128
74201,56.275555555555556,1.0,706.0,0.00141643059490085
82568,56.06638888888889,2.0,211.0,0.009478672985781991
16411,55.99944444444444,2.0,243.0,0.00823045267489712
233818,55.791666666666664,2.0,103.0,0.019417475728155338
70921,54.98277777777778,3.0,3154.0,0.0009511731135066582
17565,54.72611111111111,2.0,1066.0,0.001876172607879925
163,54.14138888888889,3.0,1971.0,0.0015220700152207
10000,54.007777777777775,3.0,4835.0,0.0006204756980351603
44849,53.96111111111111,5.0,8444.0,0.0005921364282330649
10228,53.739444444444445,2.0,1392.0,0.0014367816091954023
2517,53.56944444444444,3.0,11367.0,0.0002639218791237794
110480,53.33833333333333,1.0,217.0,0.004608294930875576
151720,53.23583333333333,1.0,2074.0,0.00048216007714561236
158887,52.93944444444445,1.0,361.0,0.002770083102493075
113524,52.824444444444445,2.0,14399.0,0.00013889853462045976
183150,52.79333333333334,1.0,270.0,0.003703703703703704
23382,52.77916666666667,4.0,423.0,0.009456264775413711
232783,52.53888888888889,1.0,102.0,0.00980392156862745
177556,52.50361111111111,1.0,226.0,0.004424778761061947
195036,52.2025,1.0,369.0,0.0027100271002710027
192830,51.98027777777778,1.0,1018.0,0.0009823182711198428
80263,51.53611111111111,1.0,1870.0,0.0005347593582887701
56069,51.435833333333335,4.0,7276.0,0.0005497526113249038
196238,51.41916666666667,2.0,465.0,0.004301075268817204
5175,51.300555555555555,2.0,5559.0,0.0003597769382982551
204687,50.61083333333333,2.0,337.0,0.005934718100890208
12101,50.574444444444445,7.0,5360.0,0.0013059701492537314
8857,50.17388888888889,4.0,5304.0,0.0007541478129713424
29735,49.7675,2.0,2638.0,0.000758150113722517
66653,49.698055555555555,2.0,1765.0,0.0011331444759206798
11875,49.25944444444445,2.0,668.0,0.0029940119760479044
15621,49.221111111111114,4.0,24829.0,0.00016110193725079545
45375,48.91305555555556,4.0,712.0,0.0056179775280898875
214312,47.634166666666665,2.0,125.0,0.016
100689,47.61888888888889,1.0,350.0,0.002857142857142857
29082,46.717777777777776,2.0,2907.0,0.0006879944960440316
15953,46.451388888888886,4.0,3307.0,0.0012095554883580285
188921,46.29388888888889,1.0,1867.0,0.0005356186395286556
97739,46.239444444444445,2.0,1476.0,0.0013550135501355014
85223,45.89666666666667,1.0,446.0,0.002242152466367713
206893,45.588055555555556,1.0,422.0,0.002369668246445498
8417,45.46194444444444,8.0,5965.0,0.001341156747694887
11840,45.34388888888889,2.0,16149.0,0.00012384667781286768
117441,45.04944444444445,1.0,2937.0,0.00034048348655090226
153886,44.934444444444445,1.0,1759.0,0.0005685048322910744
126345,44.853611111111114,1.0,1096.0,0.0009124087591240876
190635,44.844722222222224,2.0,303.0,0.006600660066006601
189153,44.75472222222222,1.0,130.0,0.007692307692307693
134490,44.053333333333335,3.0,1026.0,0.0029239766081871343
34992,43.933055555555555,3.0,1831.0,0.0016384489350081922
16164,43.64083333333333,3.0,4511.0,0.0006650410108623365
83407,43.090555555555554,1.0,1921.0,0.0005205622071837585
77241,43.0175,2.0,27727.0,7.213185703465936e-05
86327,42.852222222222224,2.0,1561.0,0.0012812299807815502
10898,42.7775,1.0,3171.0,0.000315357931251971
71665,42.69916666666666,2.0,485.0,0.004123711340206186
40869,42.696666666666665,1.0,1115.0,0.0008968609865470852
83503,42.526666666666664,4.0,622.0,0.006430868167202572
245,42.33222222222222,4.0,19643.0,0.00020363488265539887
233594,42.07388888888889,2.0,158.0,0.012658227848101266
9415,41.836666666666666,6.0,6828.0,0.0008787346221441124
103058,41.73083333333334,1.0,1662.0,0.0006016847172081829
4752,41.59916666666667,1.0,352.0,0.002840909090909091
41685,41.26583333333333,1.0,391.0,0.0025575447570332483
120741,41.20472222222222,1.0,209.0,0.004784688995215311
34674,40.9425,2.0,1732.0,0.0011547344110854503
61653,40.473333333333336,2.0,89.0,0.02247191011235955
15617,40.42944444444444,4.0,3263.0,0.001225865767698437
7519,40.39888888888889,2.0,2926.0,0.000683526999316473
199799,40.27194444444444,3.0,1364.0,0.0021994134897360706
56693,40.26166666666666,2.0,540.0,0.003703703703703704
81454,39.87555555555556,1.0,1542.0,0.0006485084306095979
58141,39.67805555555555,1.0,112.0,0.008928571428571428
135155,39.62138888888889,3.0,1031.0,0.002909796314258002
205800,39.604166666666664,1.0,382.0,0.002617801047120419
117338,39.53277777777778,1.0,640.0,0.0015625
144439,39.435,1.0,1211.0,0.0008257638315441783
78744,39.40083333333333,2.0,699.0,0.002861230329041488
139749,39.22138888888889,1.0,3472.0,0.0002880184331797235
106728,39.12416666666667,2.0,2570.0,0.0007782101167315176
13192,39.03055555555556,2.0,3814.0,0.0005243838489774515
378,38.70583333333333,3.0,6548.0,0.00045815516188149055
187607,38.52111111111111,2.0,692.0,0.002890173410404624
134666,38.43666666666667,1.0,1677.0,0.0005963029218843172
168714,38.389722222222225,1.0,1640.0,0.0006097560975609756
23101,38.077777777777776,4.0,2410.0,0.0016597510373443983
118430,37.903055555555554,3.0,375.0,0.008
173071,37.600833333333334,2.0,325.0,0.006153846153846154
19147,37.50083333333333,2.0,1087.0,0.0018399264029438822
127335,37.41361111111111,2.0,4752.0,0.00042087542087542086
19631,37.32416666666666,1.0,2846.0,0.00035137034434293746
111393,37.201388888888886,1.0,136.0,0.007352941176470588
202717,37.14333333333333,1.0,85.0,0.011764705882352941
119031,36.634166666666665,1.0,205.0,0.004878048780487805
185644,36.58694444444444,2.0,3683.0,0.0005430355688297583
182458,36.531666666666666,1.0,1150.0,0.0008695652173913044
15881,36.30083333333334,3.0,1442.0,0.0020804438280166435
189564,36.120555555555555,4.0,1427.0,0.002803083391730904
46348,35.865,2.0,1673.0,0.001195457262402869
24166,35.83416666666667,3.0,1043.0,0.0028763183125599234
59411,35.550555555555555,4.0,26282.0,0.00015219541891789057
147098,35.35166666666667,1.0,634.0,0.0015772870662460567
61666,35.312777777777775,3.0,241.0,0.012448132780082987
203293,35.225,1.0,1834.0,0.0005452562704471102
166271,35.14111111111111,1.0,57.0,0.017543859649122806
115320,35.02194444444444,2.0,14153.0,0.00014131279587366636
32171,34.95722222222222,1.0,916.0,0.001091703056768559
11103,34.92111111111111,1.0,1095.0,0.0009132420091324201
52728,34.81333333333333,4.0,4796.0,0.0008340283569641367
178626,34.7425,1.0,342.0,0.0029239766081871343
40811,34.590555555555554,1.0,2302.0,0.0004344048653344917
150966,34.255833333333335,1.0,284.0,0.0035211267605633804
118946,34.15138888888889,2.0,688.0,0.0029069767441860465
3001,34.10777777777778,4.0,59550.0,6.717044500419816e-05
80267,34.01611111111111,2.0,829.0,0.0024125452352231603
1310,34.00055555555556,6.0,8707.0,0.0006891007235557597
7938,33.65888888888889,1.0,1754.0,0.0005701254275940707
232936,33.600833333333334,2.0,97.0,0.020618556701030927
22903,33.265277777777776,8.0,83218.0,9.613304813862386e-05
233294,33.10472222222222,2.0,245.0,0.00816326530612245
116331,32.99666666666667,1.0,2109.0,0.000474158368895211
186109,32.96388888888889,1.0,199.0,0.005025125628140704
7944,32.708888888888886,1.0,6073.0,0.00016466326362588507
170501,32.594722222222224,2.0,2743.0,0.0007291286912139992
76577,32.10027777777778,5.0,251.0,0.0199203187250996
199219,32.06638888888889,1.0,171.0,0.005847953216374269
79602,31.914444444444445,1.0,93.0,0.010752688172043012
32964,31.893055555555556,1.0,1327.0,0.0007535795026375283
56568,31.8675,4.0,27633.0,0.00014475446024680635
19864,31.84611111111111,2.0,1667.0,0.0011997600479904018
29749,31.799166666666668,2.0,879.0,0.0022753128555176336
84294,31.755555555555556,1.0,1514.0,0.0006605019815059445
159744,31.65222222222222,1.0,305.0,0.003278688524590164
5932,31.56861111111111,1.0,1346.0,0.0007429420505200594
222334,31.466944444444444,1.0,86.0,0.011627906976744186
11391,31.38222222222222,4.0,12192.0,0.00032808398950131233
146517,31.3125,1.0,304.0,0.003289473684210526
18225,31.2525,3.0,2748.0,0.001091703056768559
20507,31.041944444444443,3.0,1018.0,0.0029469548133595285
151689,30.929444444444446,2.0,1253.0,0.0015961691939345571
114661,30.760277777777777,1.0,721.0,0.0013869625520110957
66051,30.700277777777778,2.0,3202.0,0.0006246096189881324
70863,30.533333333333335,1.0,863.0,0.0011587485515643105
181770,30.42361111111111,1.0,473.0,0.0021141649048625794
39933,30.310277777777777,1.0,4214.0,0.00023730422401518748
53469,30.240277777777777,4.0,1617.0,0.0024737167594310453
22806,29.663333333333334,3.0,2376.0,0.0012626262626262627
47152,29.571944444444444,1.0,8269.0,0.00012093360744951022
210038,29.433055555555555,1.0,4096.0,0.000244140625
131358,29.306944444444444,1.0,1193.0,0.0008382229673093043
63821,29.114444444444445,7.0,9828.0,0.0007122507122507123
167399,29.054166666666667,1.0,396.0,0.0025252525252525255
8206,28.94972222222222,4.0,341.0,0.011730205278592375
215155,28.825555555555557,2.0,433.0,0.004618937644341801
72324,28.708333333333332,3.0,707.0,0.004243281471004243
173858,28.636111111111113,2.0,2540.0,0.0007874015748031496
18505,28.46,2.0,8591.0,0.00023280176929344664
230621,28.356666666666666,1.0,101.0,0.009900990099009901
74470,28.12638888888889,2.0,12525.0,0.0001596806387225549
49107,28.046666666666667,2.0,230.0,0.008695652173913044
192931,28.024166666666666,2.0,835.0,0.0023952095808383233
231752,27.93722222222222,1.0,73.0,0.0136986301369863
167381,27.912777777777777,4.0,312.0,0.01282051282051282
47617,27.696666666666665,2.0,386.0,0.0051813471502590676
112845,27.57138888888889,1.0,7625.0,0.00013114754098360657
86201,27.469166666666666,2.0,2326.0,0.0008598452278589854
31368,27.400833333333335,1.0,1181.0,0.000846740050804403
1680,27.335,4.0,3310.0,0.0012084592145015106
78940,27.169166666666666,2.0,497.0,0.004024144869215292
225331,27.101111111111113,1.0,246.0,0.0040650406504065045
129965,27.075555555555557,4.0,3477.0,0.0011504170261719873
192065,27.010555555555555,1.0,108.0,0.009259259259259259
155943,27.00888888888889,3.0,3503.0,0.0008564087924636027
10446,26.918333333333333,3.0,1617.0,0.0018552875695732839
81501,26.91027777777778,1.0,1102.0,0.0009074410163339383
20108,26.878888888888888,1.0,8221.0,0.0001216397031991242
54967,26.767777777777777,3.0,329.0,0.00911854103343465
175703,26.736666666666668,3.0,1201.0,0.002497918401332223
57681,26.727777777777778,2.0,5544.0,0.00036075036075036075
278,26.68,3.0,6785.0,0.0004421518054532056
224275,26.641944444444444,2.0,1905.0,0.0010498687664041995
8181,26.468055555555555,4.0,669.0,0.005979073243647235
162071,26.378888888888888,2.0,3142.0,0.0006365372374283895
149871,26.299166666666668,1.0,830.0,0.0012048192771084338
57832,26.28,5.0,5606.0,0.0008919015340706386
5085,26.18166666666667,4.0,16826.0,0.00023772732675621063
165869,26.109166666666667,1.0,586.0,0.0017064846416382253
41539,26.026666666666667,1.0,5237.0,0.00019094901661256445
19698,25.857222222222223,4.0,7081.0,0.0005648919644118063
65142,25.74111111111111,5.0,46975.0,0.00010643959552953698
182830,25.664722222222224,1.0,407.0,0.002457002457002457
86465,25.641944444444444,1.0,1226.0,0.0008156606851549756
180651,25.60638888888889,2.0,8237.0,0.0002428068471530897
2452,25.59,1.0,2090.0,0.0004784688995215311
229117,25.548055555555557,1.0,36.0,0.027777777777777776
47489,25.444444444444443,2.0,10718.0,0.0001866019779809666
176806,25.385277777777777,2.0,1329.0,0.0015048908954100827
27958,25.326666666666668,1.0,2519.0,0.0003969829297340214
36754,25.323055555555555,3.0,10354.0,0.0002897430944562488
116898,25.32027777777778,2.0,5899.0,0.0003390405153415833
222479,25.306944444444444,1.0,191.0,0.005235602094240838
23452,25.291944444444443,8.0,38095.0,0.00021000131250820318
26319,25.14472222222222,3.0,793.0,0.0037831021437578815
49056,25.1225,2.0,4731.0,0.0004227436060029592
95929,25.058055555555555,2.0,4717.0,0.00042399830400678397
54409,25.002222222222223,3.0,1498.0,0.0020026702269692926
38990,24.870555555555555,1.0,248.0,0.004032258064516129
161869,24.825555555555557,1.0,242.0,0.004132231404958678
130525,24.804444444444446,3.0,2217.0,0.0013531799729364006
17273,24.787222222222223,1.0,3056.0,0.0003272251308900524
149704,24.717777777777776,1.0,228.0,0.0043859649122807015
76014,24.7175,1.0,882.0,0.0011337868480725624
118057,24.595277777777778,2.0,652.0,0.003067484662576687
143133,24.56888888888889,1.0,929.0,0.001076426264800861
10736,24.454444444444444,2.0,189.0,0.010582010582010581
64215,24.45111111111111,3.0,6497.0,0.00046175157765122367
25494,24.431944444444444,4.0,2854.0,0.001401541695865452
127967,24.337222222222223,1.0,1336.0,0.0007485029940119761
168434,24.330277777777777,1.0,226.0,0.004424778761061947
91164,24.234166666666667,1.0,4577.0,0.00021848372296263927
163315,24.141944444444444,1.0,114.0,0.008771929824561403
117986,24.121388888888887,1.0,3234.0,0.00030921459492888067
51788,23.871388888888887,2.0,21678.0,9.225943352707814e-05
213112,23.79861111111111,2.0,217.0,0.009216589861751152
224442,23.785,1.0,66.0,0.015151515151515152
191071,23.764444444444443,1.0,217.0,0.004608294930875576
116332,23.754166666666666,1.0,762.0,0.0013123359580052493
71930,23.717222222222222,3.0,500.0,0.006
74538,23.701666666666668,1.0,6550.0,0.00015267175572519084
141129,23.683055555555555,2.0,907.0,0.002205071664829107
176613,23.60861111111111,1.0,1919.0,0.0005211047420531526
33257,23.587222222222223,1.0,23985.0,4.169272461955389e-05
155428,23.52777777777778,4.0,2922.0,0.0013689253935660506
167401,23.495833333333334,1.0,2836.0,0.0003526093088857546
87387,23.384166666666665,2.0,10542.0,0.00018971732119142478
53065,23.328611111111112,1.0,2398.0,0.0004170141784820684
173828,23.246666666666666,2.0,313.0,0.006389776357827476
65637,23.245833333333334,1.0,119.0,0.008403361344537815
108399,23.093611111111112,1.0,284.0,0.0035211267605633804
42035,22.9475,2.0,4773.0,0.0004190236748376283
191421,22.944444444444443,2.0,710.0,0.0028169014084507044
169124,22.870555555555555,1.0,475.0,0.002105263157894737
52136,22.86611111111111,2.0,876.0,0.00228310502283105
178006,22.849722222222223,1.0,5928.0,0.00016869095816464237
20422,22.827222222222222,4.0,18434.0,0.00021699034392969513
103779,22.793055555555554,3.0,1376.0,0.002180232558139535
110051,22.7775,2.0,924.0,0.0021645021645021645
145659,22.771944444444443,4.0,366.0,0.01092896174863388
187345,22.74277777777778,1.0,258.0,0.003875968992248062
8587,22.72111111111111,3.0,8268.0,0.000362844702467344
194645,22.59111111111111,1.0,170.0,0.0058823529411764705
160639,22.58361111111111,1.0,368.0,0.002717391304347826
224059,22.48138888888889,2.0,157.0,0.012738853503184714
180194,22.47888888888889,1.0,1525.0,0.0006557377049180328
133511,22.440277777777776,2.0,1481.0,0.0013504388926401081
76101,22.3825,2.0,224.0,0.008928571428571428
181997,22.356944444444444,3.0,88.0,0.03409090909090909
120938,22.301666666666666,1.0,16452.0,6.0782883539995136e-05
17179,22.22388888888889,4.0,3736.0,0.0010706638115631692
85319,22.219166666666666,1.0,486.0,0.00205761316872428
162200,22.13388888888889,1.0,728.0,0.0013736263736263737
230464,22.12638888888889,1.0,304.0,0.003289473684210526
136122,22.11,2.0,341.0,0.005865102639296188
53333,22.06,2.0,290.0,0.006896551724137931
1281,22.010277777777777,7.0,2243.0,0.003120820329915292
66771,21.94361111111111,1.0,148.0,0.006756756756756757
54952,21.91583333333333,1.0,144.0,0.006944444444444444
140023,21.875555555555554,4.0,329.0,0.0121580547112462
51188,21.80611111111111,1.0,5695.0,0.0001755926251097454
49315,21.7125,2.0,4211.0,0.0004749465685110425
180169,21.61138888888889,1.0,2169.0,0.0004610419548178884
139565,21.58388888888889,1.0,4868.0,0.00020542317173377156
81336,21.57611111111111,1.0,4310.0,0.0002320185614849188
25874,21.538333333333334,2.0,454.0,0.004405286343612335
195990,21.523888888888887,1.0,130.0,0.007692307692307693
171738,21.50722222222222,2.0,293.0,0.006825938566552901
79179,21.43,1.0,8437.0,0.00011852554225435582
184025,21.360277777777778,1.0,1787.0,0.0005595970900951316
209037,21.35638888888889,2.0,131.0,0.015267175572519083
92051,21.31833333333333,1.0,261.0,0.0038314176245210726
199443,21.301944444444445,1.0,201.0,0.004975124378109453
141029,21.20916666666667,1.0,130.0,0.007692307692307693
100769,21.198055555555555,2.0,6184.0,0.0003234152652005175
233815,21.16777777777778,2.0,127.0,0.015748031496062992
188701,21.121111111111112,3.0,2490.0,0.0012048192771084338
111040,21.12,8.0,7247.0,0.0011039050641644817
141361,21.106666666666666,1.0,496.0,0.0020161290322580645
66016,21.067222222222224,1.0,186.0,0.005376344086021506
53474,21.004722222222224,6.0,14734.0,0.000407221392697163
197509,20.952222222222222,1.0,494.0,0.0020242914979757085
233378,20.803055555555556,1.0,37.0,0.02702702702702703
200132,20.778333333333332,2.0,186.0,0.010752688172043012
227215,20.77611111111111,2.0,122.0,0.01639344262295082
123536,20.76,1.0,1939.0,0.0005157297576070139
190989,20.744722222222222,2.0,460.0,0.004347826086956522
9372,20.735,2.0,2901.0,0.0006894174422612892
207017,20.695555555555554,1.0,167.0,0.005988023952095809
176606,20.586388888888887,1.0,272.0,0.003676470588235294
67077,20.56861111111111,2.0,632.0,0.0031645569620253164
108961,20.503333333333334,1.0,321.0,0.003115264797507788
206450,20.441666666666666,1.0,727.0,0.001375515818431912
18347,20.42972222222222,3.0,2049.0,0.0014641288433382138
81250,20.42111111111111,3.0,662.0,0.004531722054380665
63179,20.40388888888889,3.0,2741.0,0.0010944910616563297
42278,20.399444444444445,3.0,199.0,0.01507537688442211
64644,20.36888888888889,2.0,4380.0,0.00045662100456621003
18066,20.344166666666666,2.0,441.0,0.0045351473922902496
