tag,UpVotes,user_id,rownum
"python-3.x","1240","8747","3"
"c","786","8747","4"
"string","609","8747","5"
"git","2948","11123","1"
"git-cherry-pick","2937","11123","2"
"cherry-pick","2937","11123","3"
"date","1863","11123","4"
"bash","1862","11123","5"
"java","485","11142","1"
"database","51","11142","2"
"jakarta-ee","46","11142","3"
"performance","39","11142","4"
"jdbc","33","11142","5"
"c#","1786","11182","1"
".net","1241","11182","2"
"iis","739","11182","3"
"asp.net","698","11182","4"
"visual-studio","697","11182","5"
"java","364","13075","1"
"jackson","89","13075","2"
"json","73","13075","3"
"serialization","64","13075","4"
"collections","51","13075","5"
"castle-windsor","1141","13163","1"
"c#","724","13163","2"
".net","616","13163","3"
"inversion-of-control","361","13163","4"
"dependency-injection","359","13163","5"
"iphone","471","13263","1"
"objective-c","397","13263","2"
"xcode","286","13263","3"
"ios","238","13263","4"
"openssl","227","13263","5"
"c++","3359","16287","1"
"c","631","16287","2"
"pointers","414","16287","3"
"c++11","370","16287","4"
"gcc","308","16287","5"
"asp.net-mvc","322","19762","1"
"javascript","229","19762","2"
"post","221","19762","3"
"html","221","19762","4"
"c#","199","19762","5"
"sql-server","151","19797","1"
"sql","103","19797","2"
"tsql","60","19797","3"
"sql-server-2005","47","19797","4"
"sql-server-2008","45","19797","5"
"ios","1262","19851","1"
"iphone","655","19851","2"
"xcode","607","19851","3"
"objective-c","591","19851","4"
"device","472","19851","5"
"c#","1833","20481","1"
".net","985","20481","2"
"c","678","20481","3"
"pdf","529","20481","4"
"performance","432","20481","5"
"jquery","2707","24054","1"
"java","2397","24054","2"
"html","1490","24054","3"
"validation","1296","24054","4"
"numeric","1282","24054","5"
"c","63","27898","1"
"linux","57","27898","2"
"unix","34","27898","3"
"bash","32","27898","4"
"string","28","27898","5"
"c#","302","28006","1"
"sql","300","28006","2"
"database-design","187","28006","3"
"database-normalization","164","28006","4"
"one-to-one","164","28006","5"
"c#","590","28053","1"
"javascript","409","28053","2"
"design-patterns","374","28053","3"
"java","330","28053","4"
"mysql","271","28053","5"
"javascript","4338","31582","1"
"git","2394","31582","2"
"jquery","2022","31582","3"
"ruby","1883","31582","4"
"undo","1710","31582","5"
"common-lisp","1279","31615","1"
"lisp","1032","31615","2"
"algorithm","631","31615","3"
"emacs","339","31615","4"
"clojure","332","31615","5"
"java","483","36984","1"
"radio-group","482","36984","2"
"xml","482","36984","3"
"android","482","36984","4"
"iphone","129","36984","5"
"python","159","37835","1"
"c++","101","37835","2"
"performance","77","37835","3"
"string","77","37835","4"
"concatenation","77","37835","5"
"emacs","19","37929","1"
"c++","17","37929","2"
"elisp","14","37929","3"
"dot-emacs","14","37929","4"
"server-mode","14","37929","5"
"java","195","38031","1"
"c#","141","38031","2"
".net","110","38031","3"
"resharper","97","38031","4"
"c++","32","38031","5"
"wpf","365","38256","1"
"c#","256","38256","2"
"performance","56","16990","4"
"cgal","29","16990","5"
"django","574","17017","1"
"python","432","17017","2"
"php","170","17017","3"
"session","121","17017","4"
"warnings","79","17017","5"
"python","32","21435","1"
"read-the-docs","27","21435","2"
"python-sphinx","27","21435","3"
"gcc","24","21435","4"
"atomic","24","21435","5"
"python","2945","21475","1"
"python-import","1544","21475","2"
"importerror","1544","21475","3"
"c#","1079","21475","4"
"c++","1004","21475","5"
"scala","751","21755","1"
"shell","545","21755","2"
"wireshark","537","21755","3"
"bash","355","21755","4"
"unix","310","21755","5"
"artificial-intelligence","511","25891","1"
"machine-learning","508","25891","2"
"supervised-learning","501","25891","3"
"unsupervised-learning","501","25891","4"
"git-push","90","25891","5"
"java","525","25949","1"
"javascript","357","25949","2"
"eclipse","158","25949","3"
"html","140","25949","4"
"jquery","92","25949","5"
"ruby","1745","26051","1"
"git","1362","26051","2"
"ruby-on-rails","1089","26051","3"
"gitignore","972","26051","4"
"version-control","967","26051","5"
"validation","87","26221","1"
"validationsummary","86","26221","2"
"asp.net-mvc","86","26221","3"
"c#","37","26221","4"
"sql-server","19","26221","5"
"svn","453","26387","1"
"comments","256","26387","2"
"c","22","26387","3"
"java","21","26387","4"
"character","15","26387","5"
"c#","127","28419","1"
"java","77","28419","2"
"arrays","74","28419","3"
"generics","72","28419","4"
"list","72","28419","5"
"git","1312","28422","1"
"iphone","1100","28422","2"
"ios","767","28422","3"
"objective-c","729","28422","4"
"cocoa-touch","696","28422","5"
"c","2844","28494","1"
"c++","852","28494","2"
"arrays","491","28494","3"
"initialization","451","28494","4"
"array-initialize","401","28494","5"
"unix","133","28532","1"
"email","109","28532","2"
"emacs","86","28532","3"
"elisp","80","28532","4"
"perl","54","28532","5"
"c++","274","28591","1"
"c#","272","28591","2"
".net","250","28591","3"
"qt","214","28591","4"
"macros","133","28591","5"
"c#","1441","33080","1"
".net","783","33080","2"
"windows","278","33080","3"
"jquery","264","33080","4"
"git","220","33080","5"
"php","282","33212","1"
"text","164","33212","2"
"parentheses","164","33212","3"
"mysql","132","33212","4"
"javascript","88","33212","5"
"c#","1527","39709","1"
".net","953","39709","2"
"string","826","39709","3"
"asp.net","202","39709","4"
"html","178","39709","5"
"docker","1431","39726","1"
"linux","822","39726","2"
"filesystems","768","39726","3"
"python","166","39726","4"
"http-proxy","94","39726","5"
"python","4026","40005","1"
"bash","3762","40005","2"
"shell","3046","40005","3"
"redirect","2642","40005","4"
"unix","2627","40005","5"
"c++","60","40527","1"
"c#","51","40527","2"
"linux","39","40527","3"
"memory-leaks","39","40527","4"
"ubuntu","39","40527","5"
"c#","1143","40650","1"
".net","1084","40650","2"
"linq","388","40650","3"
"linq-to-entities","360","40650","4"
"in-clause","353","40650","5"
"c#","2073","43846","1"
"python","830","43846","2"
".net","826","43846","3"
"uniqueidentifier","822","43846","4"
"guid","820","43846","5"
"c++","948","44086","1"
"stl","747","44086","2"
"vector","735","44086","3"
"erase","730","44086","4"
"c#","159","44086","5"
"c++","391","48660","1"
"macos","388","48660","2"
"kernel-extension","237","48660","3"
"iokit","186","48660","4"
"opencl","175","48660","5"
"python","1431","48837","1"
"django","658","48837","2"
"utc","429","48837","3"
"datetime","425","48837","4"
"localtime","416","48837","5"
"mongodb","15","48912","1"
"aggregation-framework","14","48912","2"
"mongodb-query","14","48912","3"
"ansible-galaxy","13","48912","4"
"ansible","13","48912","5"
"c#","1621","49241","1"
".net","821","49241","2"
"vb.net","516","49241","3"
"date","471","49241","4"
"excel","231","49241","5"
"c++","75","54574","1"
"design-patterns","32","54574","2"
"c#","32","54574","3"
".net","31","54574","4"
"oop","28","54574","5"
"macos","61","54818","1"
"postgresql","61","54818","2"
"osx-snow-leopard","61","54818","3"
"uninstallation","60","54818","4"
"iphone","9","54818","5"
"kubernetes","411","54929","1"
"csv","602","15785","4"
"heading","602","15785","5"
"ios","853","18017","1"
"ios-simulator","604","18017","2"
"objective-c","590","18017","3"
"xcode","503","18017","4"
"iphone","393","18017","5"
"c#","623","18071","1"
"winforms","242","18071","2"
".net","193","18071","3"
"scroll","145","18071","4"
"textbox","145","18071","5"
"spring-data","4881","18122","1"
"spring","4668","18122","2"
"java","4015","18122","3"
"spring-data-jpa","3424","18122","4"
"jpa","2759","18122","5"
"java","559","18189","1"
"timing","207","18189","2"
"execution-time","207","18189","3"
"fizzbuzz","103","18189","4"
"mysql","58","18189","5"
"javascript","737","22303","1"
"c#","571","22303","2"
"dom","334","22303","3"
"variables","326","22303","4"
"element","322","22303","5"
"powerbuilder","434","22509","1"
"datawindow","76","22509","2"
"powerbuilder-build-deploy","41","22509","3"
"sybase","40","22509","4"
".net","38","22509","5"
"python","3130","22595","1"
"datetime","1236","22595","2"
"strftime","1233","22595","3"
"unix-timestamp","1233","22595","4"
"encoding","854","22595","5"
"delphi","3267","26833","1"
"delphi-2010","263","26833","2"
"delphi-xe2","213","26833","3"
"delphi-7","120","26833","4"
"delphi-xe7","103","26833","5"
"kernel","32","26976","1"
"operating-system","32","26976","2"
"osdev","32","26976","3"
"comments","29","26976","4"
"gcc","24","26976","5"
"ruby-on-rails","404","27060","1"
"language-agnostic","210","27060","2"
"activerecord","140","27060","3"
"arel","123","27060","4"
"ruby","113","27060","5"
"f#","177","30348","1"
".net","41","30348","2"
"c#","40","30348","3"
"xna","23","30348","4"
"powershell","20","30348","5"
"c#","2385","30366","1"
"reference","1176","30366","2"
"keyword","1175","30366","3"
"out","1175","30366","4"
"ref","1175","30366","5"
"c++","23","30404","1"
"c","23","30404","2"
"memory","15","30404","3"
"memory-leaks","10","30404","4"
"memory-management","9","30404","5"
"delphi","2086","30568","1"
"multithreading","378","30568","2"
"inno-setup","283","30568","3"
"delphi-2009","201","30568","4"
"windows","158","30568","5"
"python","2465","34855","1"
"php","617","34855","2"
"c++","521","34855","3"
"javascript","389","34855","4"
"sorting","326","34855","5"
"python","1440","35092","1"
"c","1361","35092","2"
"c++","1181","35092","3"
"java","1114","35092","4"
"unix","534","35092","5"
"git","5801","41116","1"
"objective-c","2838","41116","2"
"ios","2474","41116","3"
"diff","1719","41116","4"
"git-diff","1630","41116","5"
"iphone","488","41222","1"
"swift","375","41222","2"
"objective-c","310","41222","3"
"dictionary","282","41222","4"
"cocoa-touch","197","41222","5"
"c++","555","44673","1"
"c","152","44673","2"
"oop","138","44673","3"
"c#","120","44673","4"
"perl","101","44673","5"
"powershell","6822","45375","1"
"bash","5388","45375","2"
"shell","2370","45375","3"
"macos","1893","45375","4"
"sed","1398","45375","5"
"clojure","433","51397","1"
"ruby","135","51397","2"
"ruby-on-rails","112","51397","3"
"leiningen","99","51397","4"
"html","77","51397","5"
"webrtc","457","51593","1"
"websocket","291","51593","2"
"javascript","268","51593","3"
"html","113","51593","4"
"c++","70","51593","5"
"c++","2018","51831","1"
"c","808","51831","2"
"linux","408","51831","3"
"stl","297","51831","4"
"unix","226","51831","5"
"sql","85","51881","1"
"oracle","63","51881","2"
"database-design","43","51881","3"
"sql-server","42","51881","4"
"linux","41","51881","5"
"java","119","55794","1"
"spring","102","55794","2"
"xml","40","55794","3"
"properties","39","55794","4"
"jpa","39","55794","5"
"coldfusion","394","56604","1"
"mysql","61","56604","2"
"coldfusion-9","52","56604","3"
"cfc","29","56604","4"
"javascript","27","56604","5"
"delphi","279","56658","1"
"windows-phone-7","147","56658","2"
"c#","65","56658","3"
"silverlight","47","56658","4"
"javascript","43","56658","5"
"c#","810","57508","1"
"jquery","403","57508","2"
"javascript","214","57508","3"
".net","212","57508","4"
"asp.net","185","57508","5"
"java","2858","64174","1"
"android","982","64174","2"
"zxing","532","64174","3"
"apache-spark","503","64174","4"
"mahout","481","64174","5"
"eclipse","50","64234","1"
"d3.js","160","21061","4"
"winforms","143","21061","5"
"sql","72","21155","1"
"sql-server","38","21155","2"
"c#","29","21155","3"
"join","23","21155","4"
"html","23","21155","5"
"java","410","21368","1"
"swt","163","21368","2"
"exe","112","21368","3"
"installation","112","21368","4"
"collections","105","21368","5"
"c#","743","21433","1"
".net","287","21433","2"
"wpf","283","21433","3"
"xaml","144","21433","4"
"silverlight","91","21433","5"
"iphone","96","24168","1"
"objective-c","88","24168","2"
"cocoa","57","24168","3"
"cocoa-touch","48","24168","4"
"macos","35","24168","5"
"javascript","388","24433","1"
"safari","335","24433","2"
"caching","202","24433","3"
"back-button","185","24433","4"
"slim","155","24433","5"
"rest","17","24461","1"
"feed","6","24461","2"
"atom-feed","6","24461","3"
"csrf","5","24461","4"
"internet-explorer","5","24461","5"
"objective-c","4912","24587","1"
"cocoa-touch","2999","24587","2"
"nsmutablearray","2826","24587","3"
"html","2614","24587","4"
"ios","2472","24587","5"
"ruby","2576","28128","1"
"ruby-on-rails","969","28128","2"
"c","571","28128","3"
"c++","519","28128","4"
"cmake","463","28128","5"
"mixed-mode","6","31760","1"
"c++","6","31760","2"
"java","6","31760","3"
"memory-leaks","6","31760","4"
".net","6","31760","5"
"java","308","31884","1"
"networking","154","31884","2"
"interrupt","152","31884","3"
"blocking","152","31884","4"
"javascript","80","31884","5"
"c#","2097","32465","1"
".net","501","32465","2"
"ruby-on-rails","403","32465","3"
"xml","258","32465","4"
"winforms","257","32465","5"
"go","5943","32880","1"
"python","686","32880","2"
"http","299","32880","3"
"json","292","32880","4"
"struct","202","32880","5"
"python","112","38714","1"
"pass-by-value","94","38714","2"
"pass-by-reference","94","38714","3"
"hook","59","38714","4"
"c","59","38714","5"
"ruby","2762","38765","1"
"ruby-on-rails","501","38765","2"
"ruby-on-rails-3","453","38765","3"
"hash","330","38765","4"
"arrays","232","38765","5"
"c++","214","38892","1"
"c#","44","38892","2"
"c","43","38892","3"
"performance","35","38892","4"
"mfc","23","38892","5"
"architecture","355","39094","1"
"design-patterns","48","39094","2"
"c#","47","39094","3"
".net","41","39094","4"
"domain-driven-design","34","39094","5"
"c++","83","43012","1"
"qt","74","43012","2"
"windows","62","43012","3"
"batch-file","52","43012","4"
"cmd","52","43012","5"
"fiddler","8","43406","1"
"azure-service-fabric","7","43406","2"
"service","5","43406","3"
"windows","5","43406","4"
"c#","5","43406","5"
"iphone","128","43615","1"
"reverse-engineering","112","43615","2"
"objective-c","97","43615","3"
"macos","89","43615","4"
"ios","78","43615","5"
"java","2334","43681","1"
"enums","656","43681","2"
"regex","573","43681","3"
"git","452","43681","4"
"vim","316","43681","5"
"com","81","47348","1"
"javascript","72","47348","2"
"xml","62","47348","3"
"c++","60","47348","4"
"node.js","43","47348","5"
"c++","2598","47453","1"
"c","1543","47453","2"
"python","1435","47453","3"
"c++11","866","47453","4"
"pyc","488","47453","5"
"c#","499","47645","1"
"wpf","300","47645","2"
".net","173","47645","3"
"border","110","47645","4"
"wpf-grid","110","47645","5"
"java","279","47775","1"
"string","266","47775","2"
"lowercase","253","47775","3"
"uppercase","253","47775","4"
"capitalization","253","47775","5"
"c#","629","53777","1"
".net","446","53777","2"
"random","389","53777","3"
"git","299","53777","4"
"msysgit","150","53777","5"
"java","6603","53897","1"
"eclipse","1194","53897","2"
"jar","311","53897","3"
"arrays","306","53897","4"
"initialization","291","53897","5"
"jquery","38","61320","1"
"asp.net-mvc","33","61320","2"
"json","32","61320","3"
"javascript","31","61320","4"
"angularjs","30","61320","5"
"javascript","3088","61337","1"
"jquery","3067","61337","2"
"redirect","1807","61337","3"
"url","844","61337","4"
"php","604","61337","5"
"django","1688","61539","1"
"python","747","61539","2"
"django-templates","195","61539","3"
"django-models","192","61539","4"
"decorator","158","61539","5"
"sql","401","69585","1"
"tsql","358","69585","2"
"path","310","25498","4"
"c++","201","25498","5"
"c++","1752","25507","1"
"c","590","25507","2"
"makefile","548","25507","3"
"uninstallation","516","25507","4"
"linux","243","25507","5"
"css","363","25538","1"
"html","250","25538","2"
"ruby","46","25538","3"
"ruby-on-rails","31","25538","4"
"open-source","28","25538","5"
"multithreading","537","28760","1"
"c#","537","28760","2"
"artificial-intelligence","483","28760","3"
"neural-network","444","28760","4"
