tag,UpVotes,user_id,rownum
"typeof","1889","4435","3"
"gettype","1889","4435","4"
"javascript","1136","4435","5"
"asp.net","33","4443","1"
"c#","30","4443","2"
"asp.net-mvc","11","4443","3"
"modelstate","10","4443","4"
"master-pages","10","4443","5"
"axapta","1061","4509","1"
"x++","598","4509","2"
"dynamics-ax-2012","488","4509","3"
"dynamics-ax-2009","304","4509","4"
"ax","93","4509","5"
"vbscript","42","5472","1"
"sorting","42","5472","2"
"date","21","5472","3"
"abbreviation","21","5472","4"
"perl","21","5472","5"
"c#","101","5551","1"
"security","54","5551","2"
".net","33","5551","3"
"wcf","30","5551","4"
"visual-studio-2010","29","5551","5"
"c#","2023","5620","1"
".net","569","5620","2"
"task-parallel-library","525","5620","3"
"async-await","512","5620","4"
".net-4.5","243","5620","5"
"macos","1065","6372","1"
"python","932","6372","2"
"objective-c","596","6372","3"
"cocoa","524","6372","4"
"svn","244","6372","5"
"asp.net","1753","6461","1"
".net","1491","6461","2"
"css","1388","6461","3"
"display","1362","6461","4"
"c#","1324","6461","5"
"java","880","7345","1"
"tomcat","452","7345","2"
"lucene","396","7345","3"
"hibernate","123","7345","4"
"solr","121","7345","5"
"django","1751","7437","1"
"django-views","618","7437","2"
"django-staticfiles","486","7437","3"
"objective-c","376","7437","4"
"ios","352","7437","5"
"sql-server","1946","7491","1"
"sql","1579","7491","2"
"tsql","1214","7491","3"
"sql-server-2005","663","7491","4"
"database","276","7491","5"
"c#","682","8411","1"
"hidden-features","456","8411","2"
"using","128","8411","3"
"using-statement","128","8411","4"
"asp.net-mvc","76","8411","5"
"javascript","2240","8427","1"
"ios","1424","8427","2"
"xcode","1060","8427","3"
"iphone","706","8427","4"
"html","650","8427","5"
"c++","7813","9530","1"
"c","7611","9530","2"
"python","7289","9530","3"
"objective-c","4094","9530","4"
"typedef","2959","9530","5"
"core-data","3205","10673","1"
"iphone","1984","10673","2"
"objective-c","1216","10673","3"
"ios","1121","10673","4"
"cocoa-touch","278","10673","5"
"c#","457","11917","1"
"html","406","11917","2"
"css","368","11917","3"
".net","247","11917","4"
"sql","143","11917","5"
"node.js","2699","11926","1"
"php","846","11926","2"
"express","767","11926","3"
"javascript","763","11926","4"
"redis","561","11926","5"
"php","2887","11995","1"
"redirect","1725","11995","2"
"mysql","1480","11995","3"
"sqldatatypes","1248","11995","4"
"boolean","1248","11995","5"
"java","10","12823","1"
"hashmap","9","12823","2"
"data-structures","1","12823","3"
"amazon-s3","56","4782","5"
"php","6636","4833","1"
"javascript","3963","4833","2"
"url","3764","4833","3"
"mysql","1359","4833","4"
"arrays","686","4833","5"
"php","130","6085","1"
"zend-framework","56","6085","2"
"soap","34","6085","3"
"namespaces","34","6085","4"
"simplexml","34","6085","5"
"linux","394","6152","1"
"unix","386","6152","2"
"syntax","384","6152","3"
"bash","384","6152","4"
"gnu","384","6152","5"
"c++","292","6160","1"
"git","262","6160","2"
"git-commands","262","6160","3"
"git-history-graph","262","6160","4"
"c-preprocessor","246","6160","5"
"c++","3213","6210","1"
"std","1081","6210","2"
"vector","985","6210","3"
"c","750","6210","4"
"polymorphism","225","6210","5"
"rest","5478","6819","1"
"sql-server","2698","6819","2"
"sql","2413","6819","3"
"tsql","2218","6819","4"
"asp.net-web-api","1947","6819","5"
"php","1533","7894","1"
"html","309","7894","2"
"google-maps","265","7894","3"
"mysql","198","7894","4"
"google-maps-api-3","176","7894","5"
"sql","614","8114","1"
"sql-server-2008","455","8114","2"
"sql-server","424","8114","3"
"c#","292","8114","4"
"winforms","237","8114","5"
"windows","121","9073","1"
"c#","76","9073","2"
".net","73","9073","3"
"c++","64","9073","4"
"taskmanager","63","9073","5"
"javascript","1768","9128","1"
"string-split","861","9128","2"
"jquery","311","9128","3"
"html","242","9128","4"
"user-interface","234","9128","5"
"c","547","9167","1"
"c++","337","9167","2"
"java","264","9167","3"
"git","227","9167","4"
"github","188","9167","5"
"oracle","15952","10397","1"
"sql","8831","10397","2"
"plsql","3236","10397","3"
"oracle11g","2194","10397","4"
"oracle10g","1564","10397","5"
"ms-access","1415","10527","1"
"vba","504","10527","2"
"sql-server","205","10527","3"
"sql","157","10527","4"
"database","100","10527","5"
"php","5644","11354","1"
"arrays","2349","11354","2"
"unset","1362","11354","3"
"mysql","731","11354","4"
"zend-framework","394","11354","5"
".net","1736","11492","1"
"asp.net-mvc","1702","11492","2"
"c#","1556","11492","3"
"renderpartial","1283","11492","4"
"partial-views","1283","11492","5"
"linux","664","11589","1"
"c","250","11589","2"
"linux-kernel","131","11589","3"
"kernel","79","11589","4"
"ipc","70","11589","5"
"javascript","791","12624","1"
"html","736","12624","2"
".net","99","12624","3"
"c#","93","12624","4"
"nlp","47","12624","5"
"ruby-on-rails","311","12695","1"
"ruby-on-rails-3","275","12695","2"
"ruby","198","12695","3"
"rubygems","105","12695","4"
"rvm","95","12695","5"
"c++","13973","12711","1"
"c","8760","12711","2"
"c++-faq","1680","12711","3"
"c#","1664","12711","4"
"function","1375","12711","5"
"language-agnostic","551","12958","1"
"arrays","207","12958","2"
"list","199","12958","3"
"python","197","12958","4"
"c#","185","12958","5"
"java","15491","12960","1"
"stack-trace","2240","12960","2"
"tostring","2226","12960","3"
"bash","2146","12960","4"
"linux","1762","12960","5"
"javascript","790","13279","3"
"html","758","13279","4"
".net","665","13279","5"
"sql-server","31504","13302","1"
"sql","16808","13302","2"
"c#","13937","13302","3"
"tsql","9381","13302","4"
"wcf","8457","13302","5"
"c#","180","13688","1"
"guid","96","13688","2"
"visual-studio-2010","77","13688","3"
"visual-c++-6","47","13688","4"
"interop","47","13688","5"
"linux","1771","13724","1"
"mysql","1670","13724","2"
"performance","612","13724","3"
"sql","605","13724","4"
"database","577","13724","5"
"c#","5583","14357","1"
".net","1224","14357","2"
"linq","821","14357","3"
"javascript","753","14357","4"
"asp.net","522","14357","5"
"wxwidgets","963","15275","1"
"c++","537","15275","2"
"wxpython","155","15275","3"
"user-interface","148","15275","4"
"python","102","15275","5"
"asp.net","340","15360","1"
"user-interface","144","15360","2"
"validation","127","15360","3"
"email","124","15360","4"
"c#","46","15360","5"
"c#","522","15409","1"
"c++","287","15409","2"
"c","150","15409","3"
".net","145","15409","4"
"winapi","97","15409","5"
"c++","9869","15416","1"
"c","1554","15416","2"
"windows","921","15416","3"
"c++11","682","15416","4"
"winapi","563","15416","5"
"sorting","195","15950","1"
"url","5103","6521","4"
"css","4496","6521","5"
"java","1572","7512","1"
"java-8","324","7512","2"
"java-stream","278","7512","3"
"loops","267","7512","4"
"c","217","7512","5"
"bash","8803","7552","1"
"shell","4815","7552","2"
"awk","3623","7552","3"
"linux","3029","7552","4"
"sed","2106","7552","5"
"javascript","5063","8435","1"
"parameters","3352","8435","2"
"arguments","3340","8435","3"
"default-parameters","3338","8435","4"
"function","3338","8435","5"
"shell","2598","8454","1"
"bash","2587","8454","2"
"command-line","2547","8454","3"
"git","1201","8454","4"
"directory","1184","8454","5"
"django","31","8638","1"
"python","11","8638","2"
"ide","10","8638","3"
"c","2","8638","4"
"exception","2","8638","5"
"binary","21","8786","1"
"python","17","8786","2"
"algorithm","10","8786","3"
"pypy","8","8786","4"
"c#","7","8786","5"
"php","4452","8815","1"
"javascript","3846","8815","2"
"jquery","1147","8815","3"
"string","982","8815","4"
"json","833","8815","5"
"sql","217","9625","1"
"jquery","207","9625","2"
"sql-server","173","9625","3"
"javascript","160","9625","4"
"slickgrid","156","9625","5"
"java","514","9636","1"
"gradle","511","9636","2"
"intellij-idea","484","9636","3"
"macos","283","9636","4"
"ios","228","9636","5"
"wcf","466","9711","1"
".net","253","9711","2"
"c#","210","9711","3"
"windows","134","9711","4"
"windbg","122","9711","5"
"memory-leaks","1","10923","1"
"telerik","1","10923","2"
"c#","1","10923","3"
"wpf","1","10923","4"
"macos","2803","10947","1"
"git","2741","10947","2"
"gitignore","2515","10947","3"
"objective-c","1632","10947","4"
"ios","1445","10947","5"
"google-app-engine","5262","12030","1"
"python","2486","12030","2"
"algorithm","1601","12030","3"
"google-cloud-datastore","1201","12030","4"
"java","593","12030","5"
"jquery","14184","12950","1"
"javascript","11427","12950","2"
"c#","9624","12950","3"
"arrays","5723","12950","4"
"asp.net-mvc","5604","12950","5"
"java","606","13189","1"
"maven","59","13189","2"
"ssl","56","13189","3"
"linux","52","13189","4"
"oracle","48","13189","5"
"java","35","13226","1"
"php","32","13226","2"
"string","30","13226","3"
"scripting","19","13226","4"
"automation","18","13226","5"
"jquery","43331","13249","1"
"javascript","24170","13249","2"
"html","7959","13249","3"
"css","6446","13249","4"
"jquery-ui","3262","13249","5"
"java","15596","13531","1"
"enums","2486","13531","2"
"generics","1912","13531","3"
"date","1775","13531","4"
"sorting","1588","13531","5"
"c#","8415","13627","1"
"linq","3242","13627","2"
".net","2066","13627","3"
"iqueryable","1914","13627","4"
"linq-to-sql","1878","13627","5"
"c++","2585","14148","1"
"c","1307","14148","2"
"c++-faq","768","14148","3"
"pointers","580","14148","4"
"coding-style","574","14148","5"
"oracle","1010","14663","1"
"sql","678","14663","2"
"database-design","290","14663","3"
"database","192","14663","4"
"architecture","183","14663","5"
"java","1688","14731","1"
"http","304","14731","2"
"exception","250","14731","3"
"eclipse","247","14731","4"
"checked-exceptions","247","14731","5"
"java","36","15148","1"
"jvm","9","15148","2"
"out-of-memory","9","15148","3"
"arraylist","7","15148","4"
"ftp-client","6","15148","5"
"c","26092","15168","1"
"bash","11177","15168","2"
"shell","6113","15168","3"
"unix","5785","15168","4"
"c++","5430","15168","5"
"c#","1007","15570","1"
".net","492","15570","2"
"asp.net","368","15570","3"
"visual-studio-2008","358","15570","4"
"session","327","15570","5"
"c++","1121","15721","1"
"c#","503","15721","2"
"c","459","15721","3"
"tcp","372","15721","4"
"linux-kernel","371","15721","5"
"c#","1112","16587","1"
"asp.net-mvc","983","16587","2"
".net","856","16587","3"
"asp.net","750","16587","4"
"python","460","16587","5"
"c#","37","16822","1"
"type-conversion","34","16822","2"
"bytearray","34","16822","3"
"html","32","16822","4"
"pushstate","24","16822","5"
"java","23386","16883","1"
"date","2481","16883","2"
"performance","1783","16883","3"
"timezone","1708","16883","4"
"string","1443","16883","5"
"perl","328","17339","1"
"location","252","17339","2"
"path","252","17339","3"
"java","83","17339","4"
"conditional-operator","7200","5190","4"
"linux","3009","5190","5"
"php","1871","6260","1"
"sorting","1784","6260","2"
"arrays","1784","6260","3"
"multidimensional-array","1784","6260","4"
"jquery","38","6260","5"
".net","714","6276","1"
"c#","593","6276","2"
"wpf","560","6276","3"
"xaml","492","6276","4"
"resources","475","6276","5"
"sqlite","455","6277","1"
"alter-table","452","6277","2"
"windows","273","6277","3"
"gcc","179","6277","4"
"mingw","179","6277","5"
"asp.net","138","6902","1"
"c#","23","6902","2"
"unit-testing","14","6902","3"
"createcriteria","13","6902","4"
"nhibernate","13","6902","5"
"sql-server","580","6910","1"
"sql","385","6910","2"
"tsql","342","6910","3"
"if-statement","331","6910","4"
"case","331","6910","5"
"powershell","2142","6920","1"
"c#","893","6920","2"
".net","647","6920","3"
"assemblies","291","6920","4"
"x86","290","6920","5"
"c#","735","8152","1"
".net","218","8152","2"
"sql-server","205","8152","3"
"asp.net","165","8152","4"
"date-arithmetic","113","8152","5"
"c#","6295","8155","1"
"linq","6167","8155","2"
".net-3.5","2060","8155","3"
"distinct","1985","8155","4"
"sql","1407","8155","5"
"javascript","1067","9254","1"
"date","457","9254","2"
"html","262","9254","3"
"c#","165","9254","4"
"css","159","9254","5"
"javascript","4507","9360","1"
"html","4094","9360","2"
"dom","3934","9360","3"
"regex","1787","9360","4"
"coldfusion","1361","9360","5"
"php","422","9371","1"
"jquery","226","9371","2"
"javascript","208","9371","3"
"java","60","9371","4"
"mysql","60","9371","5"
"django","1791","10583","1"
"python","1568","10583","2"
"django-models","1018","10583","3"
"slug","769","10583","4"
"celery","131","10583","5"
"sql-server","63","10629","1"
"sql","54","10629","2"
"oracle","31","10629","3"
"database","24","10629","4"
"javascript","18","10629","5"
"flash","528","10651","1"
"actionscript-3","372","10651","2"
"actionscript","145","10651","3"
"apache-flex","121","10651","4"
"air","78","10651","5"
"sqlite","8882","11654","1"
"android","1701","11654","2"
"sql","1642","11654","3"
"database","1004","11654","4"
"python","604","11654","5"
"c#","6993","13087","1"
".net","4550","13087","2"
"asp.net","1910","13087","3"
"datetime","831","13087","4"
"web-config","560","13087","5"
"c++","7719","13430","1"
"string","2567","13430","2"
"split","2436","13430","3"
"c","1339","13430","4"
"stdstring","665","13430","5"
"asp.net-mvc","631","13442","1"
"asp.net","220","13442","2"
"view","184","13442","3"
"modelstate","181","13442","4"
"c#","148","13442","5"
"c++","20518","14065","1"
"c","1875","14065","2"
"c++-faq","1852","14065","3"
"design-patterns","1547","14065","4"
"stl","1527","14065","5"
"c++","2459","14637","1"
"python","2235","14637","2"
"bash","1211","14637","3"
"string","951","14637","4"
"java","937","14637","5"
"java","604","15472","1"
"algorithm","144","15472","2"
"javascript","74","15472","3"
"swing","62","15472","4"
"collections","51","15472","5"
"sql-server","787","16306","1"
"c#","725","16306","2"
"sql","717","16306","3"
"tsql","615","16306","4"
"sql-server-2005","420","16306","5"
"sql-server-2005","25","16316","1"
"sql-server","23","16316","2"
"tsql","23","16316","3"
"evaluation","17","16316","4"
"sql-server-2000","6","16316","5"
"oop","74","16339","1"
"loose-coupling","60","16339","2"
"language-agnostic","60","16339","3"
"java","47","16339","4"
"ajax","30","16339","5"
"java","234","16399","1"
"string","96","16399","2"
"iteration","91","16399","3"
"tokenize","91","16399","4"
"character","91","16399","5"
"c","2777","16406","1"
"c++","2014","16406","2"
"linux","847","16406","3"
"bison","688","16406","4"
"gcc","509","16406","5"
"php","6620","18180","1"
"security","1311","18180","2"
"sql-injection","1249","18180","3"
"xss","1242","18180","4"
"user-input","1212","18180","5"
"thunderbird-addon","24","19024","1"
"thunderbird","24","19024","2"
"javascript","5","19024","3"
"device-detection","5","19024","4"
"windows-8","5","19024","5"
"javascript","41613","19068","1"
"html","32791","19068","2"
"css","12731","19068","3"
"php","11625","19068","4"
"jquery","8864","19068","5"
"c#","3858","19635","1"
"visual-studio-2010","216","7872","4"
"asp.net-mvc","201","7872","5"
"javascript","20090","9021","1"
"jquery","9260","9021","2"
"javascript-objects","8415","9021","3"
"php","4976","9021","4"
"html","4443","9021","5"
"c","211","9047","1"
"c++","114","9047","2"
"objective-c","112","9047","3"
"loops","112","9047","4"
"http","91","9047","5"
"c++","2905","10077","1"
"c","1355","10077","2"
"malloc","876","10077","3"
"calloc","863","10077","4"
"pointers","614","10077","5"
"security","777","10080","1"
"captcha","146","10080","2"
"sql-injection","137","10080","3"
"sql","137","10080","4"
"asp.net","134","10080","5"
"asp.net-mvc","852","10202","1"
"asp.net","178","10202","2"
"c#","163","10202","3"
"jquery","146","10202","4"
"asp.net-mvc-3","131","10202","5"
"mysql","450","11181","1"
"sql","401","11181","2"
"database","331","11181","3"
"jquery","222","11181","4"
"javascript","194","11181","5"
"perl","2394","11289","1"
"regex","338","11289","2"
"hash","169","11289","3"
"arrays","139","11289","4"
"module","108","11289","5"
"php","358","11301","1"
"security","162","11301","2"
"hash","149","11301","3"
"database","148","11301","4"
